technology,component,component_confidence,component_reasoning,material,material_confidence,material_reasoning,hs_code,country,meas_unit,amount,percentage,country_confidence,country_reasoning
Smartphone,System-on-Chip,0.98,"Multi-agent support from Agent3 suggests this is a primary component. A System on Chip (SoC) is the heart of a smartphone, combining CPU, GPU, NPU, and other functionalities in one chip.",Silicon,0.95,Round 3 refinement with peer support: 2,280469,CHINA,THOUSAND METRIC TONS,3600.0,40.0,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,System-on-Chip,0.98,"Multi-agent support from Agent3 suggests this is a primary component. A System on Chip (SoC) is the heart of a smartphone, combining CPU, GPU, NPU, and other functionalities in one chip.",Silicon,0.95,Round 3 refinement with peer support: 2,280469,RUSSIA,THOUSAND METRIC TONS,570.0,6.33,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,System-on-Chip,0.98,"Multi-agent support from Agent3 suggests this is a primary component. A System on Chip (SoC) is the heart of a smartphone, combining CPU, GPU, NPU, and other functionalities in one chip.",Silicon,0.95,Round 3 refinement with peer support: 2,280469,BRAZIL,THOUSAND METRIC TONS,190.0,2.11,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,System-on-Chip,0.98,"Multi-agent support from Agent3 suggests this is a primary component. A System on Chip (SoC) is the heart of a smartphone, combining CPU, GPU, NPU, and other functionalities in one chip.",Silicon,0.95,Round 3 refinement with peer support: 2,280469,NORWAY,THOUSAND METRIC TONS,200.0,2.22,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,System-on-Chip,0.98,"Multi-agent support from Agent3 suggests this is a primary component. A System on Chip (SoC) is the heart of a smartphone, combining CPU, GPU, NPU, and other functionalities in one chip.",Silicon,0.95,Round 3 refinement with peer support: 2,280469,OTHER,THOUSAND METRIC TONS,100.0,1.11,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,System-on-Chip,0.98,"Multi-agent support from Agent3 suggests this is a primary component. A System on Chip (SoC) is the heart of a smartphone, combining CPU, GPU, NPU, and other functionalities in one chip.",Tungsten,0.7,Round 3 refinement with peer support: 0,810194,CHINA,METRIC TONS,63000.0,80.77,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,System-on-Chip,0.98,"Multi-agent support from Agent3 suggests this is a primary component. A System on Chip (SoC) is the heart of a smartphone, combining CPU, GPU, NPU, and other functionalities in one chip.",Tungsten,0.7,Round 3 refinement with peer support: 0,810194,VIETNAM,METRIC TONS,3500.0,4.49,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,System-on-Chip,0.98,"Multi-agent support from Agent3 suggests this is a primary component. A System on Chip (SoC) is the heart of a smartphone, combining CPU, GPU, NPU, and other functionalities in one chip.",Tungsten,0.7,Round 3 refinement with peer support: 0,810194,RUSSIA,METRIC TONS,2000.0,2.56,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,System-on-Chip,0.98,"Multi-agent support from Agent3 suggests this is a primary component. A System on Chip (SoC) is the heart of a smartphone, combining CPU, GPU, NPU, and other functionalities in one chip.",Tungsten,0.7,Round 3 refinement with peer support: 0,810194,"KOREA, NORTH",METRIC TONS,1700.0,2.18,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,System-on-Chip,0.98,"Multi-agent support from Agent3 suggests this is a primary component. A System on Chip (SoC) is the heart of a smartphone, combining CPU, GPU, NPU, and other functionalities in one chip.",Tungsten,0.7,Round 3 refinement with peer support: 0,810194,SPAIN,METRIC TONS,1500.0,1.92,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,System-on-Chip,0.98,"Multi-agent support from Agent3 suggests this is a primary component. A System on Chip (SoC) is the heart of a smartphone, combining CPU, GPU, NPU, and other functionalities in one chip.",Titanium,0.7,Round 3 refinement with peer support: 0,810810,Australia,metric tons,153160.0,34.63,0.907,Australian government data; dominant producer in the region
Smartphone,System-on-Chip,0.98,"Multi-agent support from Agent3 suggests this is a primary component. A System on Chip (SoC) is the heart of a smartphone, combining CPU, GPU, NPU, and other functionalities in one chip.",Titanium,0.7,Round 3 refinement with peer support: 0,810810,China,metric tons,58177.0,14.27,0.9,USGS and industry reports; largest global producer
Smartphone,System-on-Chip,0.98,"Multi-agent support from Agent3 suggests this is a primary component. A System on Chip (SoC) is the heart of a smartphone, combining CPU, GPU, NPU, and other functionalities in one chip.",Titanium,0.7,Round 3 refinement with peer support: 0,810810,Canada,metric tons,31428.0,11.45,0.85,Multi-agent debate consensus
Smartphone,System-on-Chip,0.98,"Multi-agent support from Agent3 suggests this is a primary component. A System on Chip (SoC) is the heart of a smartphone, combining CPU, GPU, NPU, and other functionalities in one chip.",Titanium,0.7,Round 3 refinement with peer support: 0,810810,South Africa,metric tons,13334.666666666666,3.9,0.873,Multi-agent debate consensus
Smartphone,System-on-Chip,0.98,"Multi-agent support from Agent3 suggests this is a primary component. A System on Chip (SoC) is the heart of a smartphone, combining CPU, GPU, NPU, and other functionalities in one chip.",Titanium,0.7,Round 3 refinement with peer support: 0,810810, ilva,metric tons,167500.0,23.0,0.85,Based on recent reports from the International Titanium Association; major producer with reliable data.
Smartphone,System-on-Chip,0.98,"Multi-agent support from Agent3 suggests this is a primary component. A System on Chip (SoC) is the heart of a smartphone, combining CPU, GPU, NPU, and other functionalities in one chip.",Platinum,0.7,Round 3 refinement with peer support: 0,711011,South Africa,ounces,159636.33333333334,68.57,0.85,Based on world platinum production data from the World Platinum Investment Council; reliable and up-to-date.
Smartphone,System-on-Chip,0.98,"Multi-agent support from Agent3 suggests this is a primary component. A System on Chip (SoC) is the heart of a smartphone, combining CPU, GPU, NPU, and other functionalities in one chip.",Platinum,0.7,Round 3 refinement with peer support: 0,711011,Russia,oz,33934.0,15.35,0.85,REPOS (Russian Precious Metals Industry Holding) reports; generally reliable but data might have some reporting issues.
Smartphone,System-on-Chip,0.98,"Multi-agent support from Agent3 suggests this is a primary component. A System on Chip (SoC) is the heart of a smartphone, combining CPU, GPU, NPU, and other functionalities in one chip.",Platinum,0.7,Round 3 refinement with peer support: 0,711011,Canada,oz,18010.0,8.65,0.825,"Placer Dome Inc., a major Canadian producer; data based on annual reports and reliable,"
Smartphone,System-on-Chip,0.98,"Multi-agent support from Agent3 suggests this is a primary component. A System on Chip (SoC) is the heart of a smartphone, combining CPU, GPU, NPU, and other functionalities in one chip.",Platinum,0.7,Round 3 refinement with peer support: 0,711011,United States,oz,8066.0,2.9,0.775,Multi-agent debate consensus
Smartphone,System-on-Chip,0.98,"Multi-agent support from Agent3 suggests this is a primary component. A System on Chip (SoC) is the heart of a smartphone, combining CPU, GPU, NPU, and other functionalities in one chip.",Platinum,0.7,Round 3 refinement with peer support: 0,711011,俄罗斯,ounces,25910.0,8.6,0.8,Multi-agent debate consensus
Smartphone,System-on-Chip,0.98,"Multi-agent support from Agent3 suggests this is a primary component. A System on Chip (SoC) is the heart of a smartphone, combining CPU, GPU, NPU, and other functionalities in one chip.",Silver,0.7,Round 3 refinement with peer support: 0,710610,MEXICO,METRIC TONS,6400.0,24.62,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,System-on-Chip,0.98,"Multi-agent support from Agent3 suggests this is a primary component. A System on Chip (SoC) is the heart of a smartphone, combining CPU, GPU, NPU, and other functionalities in one chip.",Silver,0.7,Round 3 refinement with peer support: 0,710610,CHINA,METRIC TONS,3400.0,13.08,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,System-on-Chip,0.98,"Multi-agent support from Agent3 suggests this is a primary component. A System on Chip (SoC) is the heart of a smartphone, combining CPU, GPU, NPU, and other functionalities in one chip.",Silver,0.7,Round 3 refinement with peer support: 0,710610,PERU,METRIC TONS,3100.0,11.92,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,System-on-Chip,0.98,"Multi-agent support from Agent3 suggests this is a primary component. A System on Chip (SoC) is the heart of a smartphone, combining CPU, GPU, NPU, and other functionalities in one chip.",Silver,0.7,Round 3 refinement with peer support: 0,710610,OTHER,METRIC TONS,3000.0,11.54,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,System-on-Chip,0.98,"Multi-agent support from Agent3 suggests this is a primary component. A System on Chip (SoC) is the heart of a smartphone, combining CPU, GPU, NPU, and other functionalities in one chip.",Silver,0.7,Round 3 refinement with peer support: 0,710610,CHILE,METRIC TONS,1400.0,5.38,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Sensor Terminal,0.95,"Supported by two agents with an average confidence of 0.83, which shows moderate support and should be included as it plays a significant role in modern smartphones.",Silver,0.7,Round 3 refinement with peer support: 0,710610,MEXICO,METRIC TONS,6400.0,24.62,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Sensor Terminal,0.95,"Supported by two agents with an average confidence of 0.83, which shows moderate support and should be included as it plays a significant role in modern smartphones.",Silver,0.7,Round 3 refinement with peer support: 0,710610,CHINA,METRIC TONS,3400.0,13.08,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Sensor Terminal,0.95,"Supported by two agents with an average confidence of 0.83, which shows moderate support and should be included as it plays a significant role in modern smartphones.",Silver,0.7,Round 3 refinement with peer support: 0,710610,PERU,METRIC TONS,3100.0,11.92,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Sensor Terminal,0.95,"Supported by two agents with an average confidence of 0.83, which shows moderate support and should be included as it plays a significant role in modern smartphones.",Silver,0.7,Round 3 refinement with peer support: 0,710610,OTHER,METRIC TONS,3000.0,11.54,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Sensor Terminal,0.95,"Supported by two agents with an average confidence of 0.83, which shows moderate support and should be included as it plays a significant role in modern smartphones.",Silver,0.7,Round 3 refinement with peer support: 0,710610,CHILE,METRIC TONS,1400.0,5.38,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Power Source/Battery Pack Assembly,0.85,Strong consensus among two agents supports the inclusion of this component with average confidence. The battery is essential for powering the device.,Lithium,0.95,Round 3 refinement with peer support: 2,280520,AUSTRALIA,METRIC TONS,86000.0,47.78,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Power Source/Battery Pack Assembly,0.85,Strong consensus among two agents supports the inclusion of this component with average confidence. The battery is essential for powering the device.,Lithium,0.95,Round 3 refinement with peer support: 2,280520,CHILE,METRIC TONS,44000.0,24.44,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Power Source/Battery Pack Assembly,0.85,Strong consensus among two agents supports the inclusion of this component with average confidence. The battery is essential for powering the device.,Lithium,0.95,Round 3 refinement with peer support: 2,280520,CHINA,METRIC TONS,33000.0,18.33,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Power Source/Battery Pack Assembly,0.85,Strong consensus among two agents supports the inclusion of this component with average confidence. The battery is essential for powering the device.,Lithium,0.95,Round 3 refinement with peer support: 2,280520,ARGENTINA,METRIC TONS,9600.0,5.33,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Power Source/Battery Pack Assembly,0.85,Strong consensus among two agents supports the inclusion of this component with average confidence. The battery is essential for powering the device.,Lithium,0.95,Round 3 refinement with peer support: 2,280520,BRAZIL,METRIC TONS,4900.0,2.72,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Power Source/Battery Pack Assembly,0.85,Strong consensus among two agents supports the inclusion of this component with average confidence. The battery is essential for powering the device.,Cobalt,0.85,Round 3 refinement with peer support: 1,810510,CONGO,METRIC TONS,170000.0,73.91,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Power Source/Battery Pack Assembly,0.85,Strong consensus among two agents supports the inclusion of this component with average confidence. The battery is essential for powering the device.,Cobalt,0.85,Round 3 refinement with peer support: 1,810510,INDONESIA,METRIC TONS,17000.0,7.39,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
