technology,component,component_confidence,component_reasoning,material,material_confidence,material_reasoning,hs_code,country,meas_unit,amount,percentage,country_confidence,country_reasoning
PC Laptop,Motherboard Assembly,0.98,Strong consensus among all agents with very high confidence; essential core component of a PC laptop.,Copper,0.95,"Primary conductor for PCB traces and internal wiring, essential for electrical connectivity and signal transmission.",740100,CHINA,THOUSAND METRIC TONS,1700.0,3.47,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
PC Laptop,Motherboard Assembly,0.98,Strong consensus among all agents with very high confidence; essential core component of a PC laptop.,Copper,0.95,"Primary conductor for PCB traces and internal wiring, essential for electrical connectivity and signal transmission.",740100,CHILE,THOUSAND METRIC TONS,5000.0,10.2,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
PC Laptop,Motherboard Assembly,0.98,Strong consensus among all agents with very high confidence; essential core component of a PC laptop.,Copper,0.95,"Primary conductor for PCB traces and internal wiring, essential for electrical connectivity and signal transmission.",740100,OTHER,THOUSAND METRIC TONS,3100.0,6.33,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
PC Laptop,Motherboard Assembly,0.98,Strong consensus among all agents with very high confidence; essential core component of a PC laptop.,Copper,0.95,"Primary conductor for PCB traces and internal wiring, essential for electrical connectivity and signal transmission.",740100,CONGO,THOUSAND METRIC TONS,2500.0,5.1,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
PC Laptop,Motherboard Assembly,0.98,Strong consensus among all agents with very high confidence; essential core component of a PC laptop.,Copper,0.95,"Primary conductor for PCB traces and internal wiring, essential for electrical connectivity and signal transmission.",740100,PERU,THOUSAND METRIC TONS,2600.0,5.31,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
PC Laptop,Motherboard Assembly,0.98,Strong consensus among all agents with very high confidence; essential core component of a PC laptop.,Silicon,0.98,"Core semiconductor material for CPUs, GPUs, and integrated circuits, absolutely essential for function with no alternative for silicon-based chips.",280469,CHINA,THOUSAND METRIC TONS,3600.0,40.0,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
PC Laptop,Motherboard Assembly,0.98,Strong consensus among all agents with very high confidence; essential core component of a PC laptop.,Silicon,0.98,"Core semiconductor material for CPUs, GPUs, and integrated circuits, absolutely essential for function with no alternative for silicon-based chips.",280469,RUSSIA,THOUSAND METRIC TONS,570.0,6.33,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
PC Laptop,Motherboard Assembly,0.98,Strong consensus among all agents with very high confidence; essential core component of a PC laptop.,Silicon,0.98,"Core semiconductor material for CPUs, GPUs, and integrated circuits, absolutely essential for function with no alternative for silicon-based chips.",280469,BRAZIL,THOUSAND METRIC TONS,190.0,2.11,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
PC Laptop,Motherboard Assembly,0.98,Strong consensus among all agents with very high confidence; essential core component of a PC laptop.,Silicon,0.98,"Core semiconductor material for CPUs, GPUs, and integrated circuits, absolutely essential for function with no alternative for silicon-based chips.",280469,NORWAY,THOUSAND METRIC TONS,200.0,2.22,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
PC Laptop,Motherboard Assembly,0.98,Strong consensus among all agents with very high confidence; essential core component of a PC laptop.,Silicon,0.98,"Core semiconductor material for CPUs, GPUs, and integrated circuits, absolutely essential for function with no alternative for silicon-based chips.",280469,OTHER,THOUSAND METRIC TONS,100.0,1.11,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
