technology,component,component_confidence,component_reasoning,material,material_confidence,material_reasoning,hs_code,country,meas_unit,amount,percentage,country_confidence,country_reasoning
Smartphone,OLED Touchscreen Display,0.98,"Essential user interface component, universally present as a complete procured assembly including touch sensors, display panel, and controller IC",Glass,0.95,"Essential substrate material providing structural support and optical clarity for OLED displays, universally used in smartphone screens.",,,,,,,
Smartphone,OLED Touchscreen Display,0.98,"Essential user interface component, universally present as a complete procured assembly including touch sensors, display panel, and controller IC",Indium,0.9,"Key component of ITO (indium tin oxide) transparent conductor for touch functionality and display electrodes, industry standard material.",811299.0,CHINA,METRIC TONS,650.0,65.66,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,OLED Touchscreen Display,0.98,"Essential user interface component, universally present as a complete procured assembly including touch sensors, display panel, and controller IC",Indium,0.9,"Key component of ITO (indium tin oxide) transparent conductor for touch functionality and display electrodes, industry standard material.",811299.0,"KOREA, REPUBLIC OF",METRIC TONS,200.0,20.2,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,OLED Touchscreen Display,0.98,"Essential user interface component, universally present as a complete procured assembly including touch sensors, display panel, and controller IC",Indium,0.9,"Key component of ITO (indium tin oxide) transparent conductor for touch functionality and display electrodes, industry standard material.",811299.0,JAPAN,METRIC TONS,64.0,6.46,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,OLED Touchscreen Display,0.98,"Essential user interface component, universally present as a complete procured assembly including touch sensors, display panel, and controller IC",Indium,0.9,"Key component of ITO (indium tin oxide) transparent conductor for touch functionality and display electrodes, industry standard material.",811299.0,CANADA,METRIC TONS,37.0,3.74,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,OLED Touchscreen Display,0.98,"Essential user interface component, universally present as a complete procured assembly including touch sensors, display panel, and controller IC",Indium,0.9,"Key component of ITO (indium tin oxide) transparent conductor for touch functionality and display electrodes, industry standard material.",811299.0,BELGIUM,METRIC TONS,18.0,1.82,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,OLED Touchscreen Display,0.98,"Essential user interface component, universally present as a complete procured assembly including touch sensors, display panel, and controller IC",Silicon,0.85,"Used in thin-film transistor (TFT) backplanes for pixel control in OLED displays, critical semiconductor component.",280469.0,CHINA,THOUSAND METRIC TONS,3600.0,40.0,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,OLED Touchscreen Display,0.98,"Essential user interface component, universally present as a complete procured assembly including touch sensors, display panel, and controller IC",Silicon,0.85,"Used in thin-film transistor (TFT) backplanes for pixel control in OLED displays, critical semiconductor component.",280469.0,RUSSIA,THOUSAND METRIC TONS,570.0,6.33,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,OLED Touchscreen Display,0.98,"Essential user interface component, universally present as a complete procured assembly including touch sensors, display panel, and controller IC",Silicon,0.85,"Used in thin-film transistor (TFT) backplanes for pixel control in OLED displays, critical semiconductor component.",280469.0,BRAZIL,THOUSAND METRIC TONS,190.0,2.11,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,OLED Touchscreen Display,0.98,"Essential user interface component, universally present as a complete procured assembly including touch sensors, display panel, and controller IC",Silicon,0.85,"Used in thin-film transistor (TFT) backplanes for pixel control in OLED displays, critical semiconductor component.",280469.0,NORWAY,THOUSAND METRIC TONS,200.0,2.22,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,OLED Touchscreen Display,0.98,"Essential user interface component, universally present as a complete procured assembly including touch sensors, display panel, and controller IC",Silicon,0.85,"Used in thin-film transistor (TFT) backplanes for pixel control in OLED displays, critical semiconductor component.",280469.0,OTHER,THOUSAND METRIC TONS,100.0,1.11,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,OLED Touchscreen Display,0.98,"Essential user interface component, universally present as a complete procured assembly including touch sensors, display panel, and controller IC",Polyimide,0.75,"Flexible substrate material used in flexible OLED displays and as insulation layers, commonly used but alternatives exist.",,,,,,,
Smartphone,OLED Touchscreen Display,0.98,"Essential user interface component, universally present as a complete procured assembly including touch sensors, display panel, and controller IC",Silver,0.7,"Conductive material used in electrodes and interconnects within the display assembly, standard but other conductors possible.",710610.0,MEXICO,METRIC TONS,6400.0,24.62,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,OLED Touchscreen Display,0.98,"Essential user interface component, universally present as a complete procured assembly including touch sensors, display panel, and controller IC",Silver,0.7,"Conductive material used in electrodes and interconnects within the display assembly, standard but other conductors possible.",710610.0,CHINA,METRIC TONS,3400.0,13.08,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,OLED Touchscreen Display,0.98,"Essential user interface component, universally present as a complete procured assembly including touch sensors, display panel, and controller IC",Silver,0.7,"Conductive material used in electrodes and interconnects within the display assembly, standard but other conductors possible.",710610.0,PERU,METRIC TONS,3100.0,11.92,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,OLED Touchscreen Display,0.98,"Essential user interface component, universally present as a complete procured assembly including touch sensors, display panel, and controller IC",Silver,0.7,"Conductive material used in electrodes and interconnects within the display assembly, standard but other conductors possible.",710610.0,OTHER,METRIC TONS,3000.0,11.54,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,OLED Touchscreen Display,0.98,"Essential user interface component, universally present as a complete procured assembly including touch sensors, display panel, and controller IC",Silver,0.7,"Conductive material used in electrodes and interconnects within the display assembly, standard but other conductors possible.",710610.0,CHILE,METRIC TONS,1400.0,5.38,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,OLED Touchscreen Display,0.98,"Essential user interface component, universally present as a complete procured assembly including touch sensors, display panel, and controller IC",Aluminum,0.8,"Used as cathode material and for various conductive layers in OLED structure, widely used metallic conductor.",280300.0,CHINA,THOUSAND METRIC TONS,41000.0,58.57,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,OLED Touchscreen Display,0.98,"Essential user interface component, universally present as a complete procured assembly including touch sensors, display panel, and controller IC",Aluminum,0.8,"Used as cathode material and for various conductive layers in OLED structure, widely used metallic conductor.",280300.0,OTHER,THOUSAND METRIC TONS,7000.0,10.0,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,OLED Touchscreen Display,0.98,"Essential user interface component, universally present as a complete procured assembly including touch sensors, display panel, and controller IC",Aluminum,0.8,"Used as cathode material and for various conductive layers in OLED structure, widely used metallic conductor.",280300.0,INDIA,THOUSAND METRIC TONS,4100.0,5.86,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,OLED Touchscreen Display,0.98,"Essential user interface component, universally present as a complete procured assembly including touch sensors, display panel, and controller IC",Aluminum,0.8,"Used as cathode material and for various conductive layers in OLED structure, widely used metallic conductor.",280300.0,RUSSIA,THOUSAND METRIC TONS,3800.0,5.43,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
