technology,component,component_confidence,component_reasoning,material,material_confidence,material_reasoning,hs_code,country,meas_unit,amount,percentage,country_confidence,country_reasoning
Smartphone,OLED Display Module,0.96,Strong consensus from both agents with high confidence; essential for smartphone interface.,Glass,0.95,Glass serves as the substrate for OLED displays providing structural support and optical clarity; it is universally used in display technologies with very few substitutes for rigid displays.,700800,China,metric tons,0.0,63.0,0.95,LLM fallback cache (previously computed) - no USGS data available for Glass
Smartphone,OLED Display Module,0.96,Strong consensus from both agents with high confidence; essential for smartphone interface.,Glass,0.95,Glass serves as the substrate for OLED displays providing structural support and optical clarity; it is universally used in display technologies with very few substitutes for rigid displays.,700800,United States,metric tons,0.0,12.0,0.9,LLM fallback cache (previously computed) - no USGS data available for Glass
Smartphone,OLED Display Module,0.96,Strong consensus from both agents with high confidence; essential for smartphone interface.,Glass,0.95,Glass serves as the substrate for OLED displays providing structural support and optical clarity; it is universally used in display technologies with very few substitutes for rigid displays.,700800,Germany,metric tons,0.0,7.0,0.85,LLM fallback cache (previously computed) - no USGS data available for Glass
Smartphone,OLED Display Module,0.96,Strong consensus from both agents with high confidence; essential for smartphone interface.,Glass,0.95,Glass serves as the substrate for OLED displays providing structural support and optical clarity; it is universally used in display technologies with very few substitutes for rigid displays.,700800,India,metric tons,0.0,6.0,0.8,LLM fallback cache (previously computed) - no USGS data available for Glass
Smartphone,OLED Display Module,0.96,Strong consensus from both agents with high confidence; essential for smartphone interface.,Glass,0.95,Glass serves as the substrate for OLED displays providing structural support and optical clarity; it is universally used in display technologies with very few substitutes for rigid displays.,700800,Japan,metric tons,0.0,5.0,0.8,LLM fallback cache (previously computed) - no USGS data available for Glass
Smartphone,OLED Display Module,0.96,Strong consensus from both agents with high confidence; essential for smartphone interface.,Indium,0.9,"Indium is a key element in the formation of indium tin oxide (ITO), the transparent conductive layer essential for OLED function; ITO is the industry standard with some experimental alternatives but indium remains critical.",811299,CHINA,METRIC TONS,650.0,65.66,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,OLED Display Module,0.96,Strong consensus from both agents with high confidence; essential for smartphone interface.,Indium,0.9,"Indium is a key element in the formation of indium tin oxide (ITO), the transparent conductive layer essential for OLED function; ITO is the industry standard with some experimental alternatives but indium remains critical.",811299,"KOREA, REPUBLIC OF",METRIC TONS,200.0,20.2,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,OLED Display Module,0.96,Strong consensus from both agents with high confidence; essential for smartphone interface.,Indium,0.9,"Indium is a key element in the formation of indium tin oxide (ITO), the transparent conductive layer essential for OLED function; ITO is the industry standard with some experimental alternatives but indium remains critical.",811299,JAPAN,METRIC TONS,64.0,6.46,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,OLED Display Module,0.96,Strong consensus from both agents with high confidence; essential for smartphone interface.,Indium,0.9,"Indium is a key element in the formation of indium tin oxide (ITO), the transparent conductive layer essential for OLED function; ITO is the industry standard with some experimental alternatives but indium remains critical.",811299,CANADA,METRIC TONS,37.0,3.74,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,OLED Display Module,0.96,Strong consensus from both agents with high confidence; essential for smartphone interface.,Indium,0.9,"Indium is a key element in the formation of indium tin oxide (ITO), the transparent conductive layer essential for OLED function; ITO is the industry standard with some experimental alternatives but indium remains critical.",811299,BELGIUM,METRIC TONS,18.0,1.82,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,OLED Display Module,0.96,Strong consensus from both agents with high confidence; essential for smartphone interface.,Acrylic,0.7,"Acrylic polymers are commonly used for housing and bezel components in OLED modules; multiple polymer options exist, so substitution is possible.",390690,China,metric tons,0.0,55.0,0.9,LLM fallback cache (previously computed) - no USGS data available for Acrylic
Smartphone,OLED Display Module,0.96,Strong consensus from both agents with high confidence; essential for smartphone interface.,Acrylic,0.7,"Acrylic polymers are commonly used for housing and bezel components in OLED modules; multiple polymer options exist, so substitution is possible.",390690,United States,metric tons,0.0,15.0,0.85,LLM fallback cache (previously computed) - no USGS data available for Acrylic
Smartphone,OLED Display Module,0.96,Strong consensus from both agents with high confidence; essential for smartphone interface.,Acrylic,0.7,"Acrylic polymers are commonly used for housing and bezel components in OLED modules; multiple polymer options exist, so substitution is possible.",390690,South Korea,metric tons,0.0,10.0,0.8,LLM fallback cache (previously computed) - no USGS data available for Acrylic
Smartphone,OLED Display Module,0.96,Strong consensus from both agents with high confidence; essential for smartphone interface.,Acrylic,0.7,"Acrylic polymers are commonly used for housing and bezel components in OLED modules; multiple polymer options exist, so substitution is possible.",390690,Japan,metric tons,0.0,12.0,0.8,LLM fallback cache (previously computed) - no USGS data available for Acrylic
Smartphone,OLED Display Module,0.96,Strong consensus from both agents with high confidence; essential for smartphone interface.,Acrylic,0.7,"Acrylic polymers are commonly used for housing and bezel components in OLED modules; multiple polymer options exist, so substitution is possible.",390690,Germany,metric tons,0.0,8.0,0.75,LLM fallback cache (previously computed) - no USGS data available for Acrylic
Smartphone,OLED Display Module,0.96,Strong consensus from both agents with high confidence; essential for smartphone interface.,Silver,0.65,"Silver can be used as cathode electrode material in OLEDs; aluminum is an alternative conductor, so silver is not always essential.",710610,MEXICO,METRIC TONS,6400.0,24.62,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,OLED Display Module,0.96,Strong consensus from both agents with high confidence; essential for smartphone interface.,Silver,0.65,"Silver can be used as cathode electrode material in OLEDs; aluminum is an alternative conductor, so silver is not always essential.",710610,CHINA,METRIC TONS,3400.0,13.08,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,OLED Display Module,0.96,Strong consensus from both agents with high confidence; essential for smartphone interface.,Silver,0.65,"Silver can be used as cathode electrode material in OLEDs; aluminum is an alternative conductor, so silver is not always essential.",710610,PERU,METRIC TONS,3100.0,11.92,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,OLED Display Module,0.96,Strong consensus from both agents with high confidence; essential for smartphone interface.,Silver,0.65,"Silver can be used as cathode electrode material in OLEDs; aluminum is an alternative conductor, so silver is not always essential.",710610,OTHER,METRIC TONS,3000.0,11.54,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,OLED Display Module,0.96,Strong consensus from both agents with high confidence; essential for smartphone interface.,Silver,0.65,"Silver can be used as cathode electrode material in OLEDs; aluminum is an alternative conductor, so silver is not always essential.",710610,CHILE,METRIC TONS,1400.0,5.38,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Lithium-ion Battery Pack,0.96,Strong consensus with high confidence; critical for powering the device.,Lithium,0.95,Lithium is the primary energy storage element in lithium-ion batteries and is absolutely essential with no commercial alternatives of equivalent performance.,280520,AUSTRALIA,METRIC TONS,86000.0,47.78,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Lithium-ion Battery Pack,0.96,Strong consensus with high confidence; critical for powering the device.,Lithium,0.95,Lithium is the primary energy storage element in lithium-ion batteries and is absolutely essential with no commercial alternatives of equivalent performance.,280520,CHILE,METRIC TONS,44000.0,24.44,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Lithium-ion Battery Pack,0.96,Strong consensus with high confidence; critical for powering the device.,Lithium,0.95,Lithium is the primary energy storage element in lithium-ion batteries and is absolutely essential with no commercial alternatives of equivalent performance.,280520,CHINA,METRIC TONS,33000.0,18.33,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Lithium-ion Battery Pack,0.96,Strong consensus with high confidence; critical for powering the device.,Lithium,0.95,Lithium is the primary energy storage element in lithium-ion batteries and is absolutely essential with no commercial alternatives of equivalent performance.,280520,ARGENTINA,METRIC TONS,9600.0,5.33,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Lithium-ion Battery Pack,0.96,Strong consensus with high confidence; critical for powering the device.,Lithium,0.95,Lithium is the primary energy storage element in lithium-ion batteries and is absolutely essential with no commercial alternatives of equivalent performance.,280520,BRAZIL,METRIC TONS,4900.0,2.72,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Lithium-ion Battery Pack,0.96,Strong consensus with high confidence; critical for powering the device.,Cobalt,0.85,"Cobalt is used in cathode materials to provide energy density and stability; while alternatives exist, it remains standard in many chemistries.",810510,CONGO,METRIC TONS,170000.0,73.91,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Lithium-ion Battery Pack,0.96,Strong consensus with high confidence; critical for powering the device.,Cobalt,0.85,"Cobalt is used in cathode materials to provide energy density and stability; while alternatives exist, it remains standard in many chemistries.",810510,INDONESIA,METRIC TONS,17000.0,7.39,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Lithium-ion Battery Pack,0.96,Strong consensus with high confidence; critical for powering the device.,Cobalt,0.85,"Cobalt is used in cathode materials to provide energy density and stability; while alternatives exist, it remains standard in many chemistries.",810510,RUSSIA,METRIC TONS,8800.0,3.83,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Lithium-ion Battery Pack,0.96,Strong consensus with high confidence; critical for powering the device.,Cobalt,0.85,"Cobalt is used in cathode materials to provide energy density and stability; while alternatives exist, it remains standard in many chemistries.",810510,OTHER,METRIC TONS,6600.0,2.87,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Lithium-ion Battery Pack,0.96,Strong consensus with high confidence; critical for powering the device.,Cobalt,0.85,"Cobalt is used in cathode materials to provide energy density and stability; while alternatives exist, it remains standard in many chemistries.",810510,AUSTRALIA,METRIC TONS,4600.0,2.0,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Lithium-ion Battery Pack,0.96,Strong consensus with high confidence; critical for powering the device.,Nickel,0.8,Nickel serves as a cathode component to increase energy density and is common in NMC and NCA cathodes; some variability in usage but generally essential.,750110,INDONESIA,METRIC TONS,1800000.0,50.0,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Lithium-ion Battery Pack,0.96,Strong consensus with high confidence; critical for powering the device.,Nickel,0.8,Nickel serves as a cathode component to increase energy density and is common in NMC and NCA cathodes; some variability in usage but generally essential.,750110,PHILIPPINES,METRIC TONS,400000.0,11.11,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
