technology,component,component_confidence,component_reasoning,material,material_confidence,material_reasoning,hs_code,country,meas_unit,amount,percentage,country_confidence,country_reasoning
Smartphone,OLED Display Module,0.96,Strong consensus from both agents with high confidence; critical for smartphone functionality as primary display.,Glass,0.95,"Glass acts as the substrate providing mechanical support and optical clarity for the OLED layers, universally used in rigid OLED displays.",700800,China,metric tons,0.0,63.0,0.95,LLM fallback cache (previously computed) - no USGS data available for Glass
Smartphone,OLED Display Module,0.96,Strong consensus from both agents with high confidence; critical for smartphone functionality as primary display.,Glass,0.95,"Glass acts as the substrate providing mechanical support and optical clarity for the OLED layers, universally used in rigid OLED displays.",700800,United States,metric tons,0.0,12.0,0.9,LLM fallback cache (previously computed) - no USGS data available for Glass
Smartphone,OLED Display Module,0.96,Strong consensus from both agents with high confidence; critical for smartphone functionality as primary display.,Glass,0.95,"Glass acts as the substrate providing mechanical support and optical clarity for the OLED layers, universally used in rigid OLED displays.",700800,Germany,metric tons,0.0,7.0,0.85,LLM fallback cache (previously computed) - no USGS data available for Glass
Smartphone,OLED Display Module,0.96,Strong consensus from both agents with high confidence; critical for smartphone functionality as primary display.,Glass,0.95,"Glass acts as the substrate providing mechanical support and optical clarity for the OLED layers, universally used in rigid OLED displays.",700800,India,metric tons,0.0,6.0,0.8,LLM fallback cache (previously computed) - no USGS data available for Glass
Smartphone,OLED Display Module,0.96,Strong consensus from both agents with high confidence; critical for smartphone functionality as primary display.,Glass,0.95,"Glass acts as the substrate providing mechanical support and optical clarity for the OLED layers, universally used in rigid OLED displays.",700800,Japan,metric tons,0.0,5.0,0.8,LLM fallback cache (previously computed) - no USGS data available for Glass
Smartphone,OLED Display Module,0.96,Strong consensus from both agents with high confidence; critical for smartphone functionality as primary display.,Indium,0.9,Indium is a key element in indium tin oxide (ITO) which serves as a transparent conductive layer essential for OLED operation; industry standard with rare substitutes.,811299,CHINA,METRIC TONS,650.0,65.66,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,OLED Display Module,0.96,Strong consensus from both agents with high confidence; critical for smartphone functionality as primary display.,Indium,0.9,Indium is a key element in indium tin oxide (ITO) which serves as a transparent conductive layer essential for OLED operation; industry standard with rare substitutes.,811299,"KOREA, REPUBLIC OF",METRIC TONS,200.0,20.2,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,OLED Display Module,0.96,Strong consensus from both agents with high confidence; critical for smartphone functionality as primary display.,Indium,0.9,Indium is a key element in indium tin oxide (ITO) which serves as a transparent conductive layer essential for OLED operation; industry standard with rare substitutes.,811299,JAPAN,METRIC TONS,64.0,6.46,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,OLED Display Module,0.96,Strong consensus from both agents with high confidence; critical for smartphone functionality as primary display.,Indium,0.9,Indium is a key element in indium tin oxide (ITO) which serves as a transparent conductive layer essential for OLED operation; industry standard with rare substitutes.,811299,CANADA,METRIC TONS,37.0,3.74,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,OLED Display Module,0.96,Strong consensus from both agents with high confidence; critical for smartphone functionality as primary display.,Indium,0.9,Indium is a key element in indium tin oxide (ITO) which serves as a transparent conductive layer essential for OLED operation; industry standard with rare substitutes.,811299,BELGIUM,METRIC TONS,18.0,1.82,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
