technology,component,component_confidence,component_reasoning,material,material_confidence,material_reasoning,hs_code,country,meas_unit,amount,percentage,country_confidence,country_reasoning
Smartphone,Liquid Crystal Screen,0.98,"Strong consensus among multiple agents (2/3) support display panel as a primary component with high confidence scores. However, 'Screen' was proposed once but will be reassessed if critical evidence emerges.",Glass,0.883,Round 3 refinement with peer support: 2,700800,China,metric tons,154933333.33333334,41.67,0.84,Multi-agent debate consensus
Smartphone,Liquid Crystal Screen,0.98,"Strong consensus among multiple agents (2/3) support display panel as a primary component with high confidence scores. However, 'Screen' was proposed once but will be reassessed if critical evidence emerges.",Glass,0.883,Round 3 refinement with peer support: 2,700800,United States,metric tons,118866666.66666669,19.67,0.853,Multi-agent debate consensus
Smartphone,Liquid Crystal Screen,0.98,"Strong consensus among multiple agents (2/3) support display panel as a primary component with high confidence scores. However, 'Screen' was proposed once but will be reassessed if critical evidence emerges.",Glass,0.883,Round 3 refinement with peer support: 2,700800,India,metric tons,51666666.666666664,12.33,0.893,Multi-agent debate consensus
Smartphone,Liquid Crystal Screen,0.98,"Strong consensus among multiple agents (2/3) support display panel as a primary component with high confidence scores. However, 'Screen' was proposed once but will be reassessed if critical evidence emerges.",Glass,0.883,Round 3 refinement with peer support: 2,700800,Germany,metric tons,20900000.0,5.67,0.82,Multi-agent debate consensus
Smartphone,Liquid Crystal Screen,0.98,"Strong consensus among multiple agents (2/3) support display panel as a primary component with high confidence scores. However, 'Screen' was proposed once but will be reassessed if critical evidence emerges.",Glass,0.883,Round 3 refinement with peer support: 2,700800,Japan,metric tons,40350000.0,5.83,0.76,Multi-agent debate consensus
Smartphone,Liquid Crystal Screen,0.98,"Strong consensus among multiple agents (2/3) support display panel as a primary component with high confidence scores. However, 'Screen' was proposed once but will be reassessed if critical evidence emerges.",Indium,0.883,Round 3 refinement with peer support: 2,811299,CHINA,METRIC TONS,650.0,65.66,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Liquid Crystal Screen,0.98,"Strong consensus among multiple agents (2/3) support display panel as a primary component with high confidence scores. However, 'Screen' was proposed once but will be reassessed if critical evidence emerges.",Indium,0.883,Round 3 refinement with peer support: 2,811299,"KOREA, REPUBLIC OF",METRIC TONS,200.0,20.2,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Liquid Crystal Screen,0.98,"Strong consensus among multiple agents (2/3) support display panel as a primary component with high confidence scores. However, 'Screen' was proposed once but will be reassessed if critical evidence emerges.",Indium,0.883,Round 3 refinement with peer support: 2,811299,JAPAN,METRIC TONS,64.0,6.46,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Liquid Crystal Screen,0.98,"Strong consensus among multiple agents (2/3) support display panel as a primary component with high confidence scores. However, 'Screen' was proposed once but will be reassessed if critical evidence emerges.",Indium,0.883,Round 3 refinement with peer support: 2,811299,CANADA,METRIC TONS,37.0,3.74,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Liquid Crystal Screen,0.98,"Strong consensus among multiple agents (2/3) support display panel as a primary component with high confidence scores. However, 'Screen' was proposed once but will be reassessed if critical evidence emerges.",Indium,0.883,Round 3 refinement with peer support: 2,811299,BELGIUM,METRIC TONS,18.0,1.82,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,"Processor, SoC (system on chip)",1.0,Agent3 provided complete certainty (1.00) for this primary component which generally makes up the core logic and connectivity features of a smartphone.,Silicon,0.883,Round 3 refinement with peer support: 2,280469,CHINA,THOUSAND METRIC TONS,3600.0,40.0,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,"Processor, SoC (system on chip)",1.0,Agent3 provided complete certainty (1.00) for this primary component which generally makes up the core logic and connectivity features of a smartphone.,Silicon,0.883,Round 3 refinement with peer support: 2,280469,RUSSIA,THOUSAND METRIC TONS,570.0,6.33,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,"Processor, SoC (system on chip)",1.0,Agent3 provided complete certainty (1.00) for this primary component which generally makes up the core logic and connectivity features of a smartphone.,Silicon,0.883,Round 3 refinement with peer support: 2,280469,BRAZIL,THOUSAND METRIC TONS,190.0,2.11,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,"Processor, SoC (system on chip)",1.0,Agent3 provided complete certainty (1.00) for this primary component which generally makes up the core logic and connectivity features of a smartphone.,Silicon,0.883,Round 3 refinement with peer support: 2,280469,NORWAY,THOUSAND METRIC TONS,200.0,2.22,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,"Processor, SoC (system on chip)",1.0,Agent3 provided complete certainty (1.00) for this primary component which generally makes up the core logic and connectivity features of a smartphone.,Silicon,0.883,Round 3 refinement with peer support: 2,280469,OTHER,THOUSAND METRIC TONS,100.0,1.11,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,"Processor, SoC (system on chip)",1.0,Agent3 provided complete certainty (1.00) for this primary component which generally makes up the core logic and connectivity features of a smartphone.,Germanium,0.85,Round 3 refinement with peer support: 1,825600,China,kg,1004.3333333333334,44.33,0.833,Multi-agent debate consensus
Smartphone,"Processor, SoC (system on chip)",1.0,Agent3 provided complete certainty (1.00) for this primary component which generally makes up the core logic and connectivity features of a smartphone.,Germanium,0.85,Round 3 refinement with peer support: 1,825600,Japan,kg,236.0,16.17,0.75,Second largest producer with consistent output; industry reports confirm.
Smartphone,"Processor, SoC (system on chip)",1.0,Agent3 provided complete certainty (1.00) for this primary component which generally makes up the core logic and connectivity features of a smartphone.,Germanium,0.85,Round 3 refinement with peer support: 1,825600,Germany,kg,82.66666666666667,4.67,0.833,Primary production with significant refining capacity; comprehensive industry statistics.
