technology,component,component_confidence,component_reasoning,material,material_confidence,material_reasoning,hs_code,country,meas_unit,amount,percentage,country_confidence,country_reasoning
Smartphone,AMOLED Display Module,0.95,"Essential for user interface, universally present as a separate procured unit in all smartphones.",Glass,0.95,"Serves as substrate providing structural support and transparency, universally used in display modules.",700800,China,metric tons,0.0,63.0,0.95,LLM fallback cache (previously computed) - no USGS data available for Glass
Smartphone,AMOLED Display Module,0.95,"Essential for user interface, universally present as a separate procured unit in all smartphones.",Glass,0.95,"Serves as substrate providing structural support and transparency, universally used in display modules.",700800,United States,metric tons,0.0,12.0,0.9,LLM fallback cache (previously computed) - no USGS data available for Glass
Smartphone,AMOLED Display Module,0.95,"Essential for user interface, universally present as a separate procured unit in all smartphones.",Glass,0.95,"Serves as substrate providing structural support and transparency, universally used in display modules.",700800,Germany,metric tons,0.0,7.0,0.85,LLM fallback cache (previously computed) - no USGS data available for Glass
Smartphone,AMOLED Display Module,0.95,"Essential for user interface, universally present as a separate procured unit in all smartphones.",Glass,0.95,"Serves as substrate providing structural support and transparency, universally used in display modules.",700800,India,metric tons,0.0,6.0,0.8,LLM fallback cache (previously computed) - no USGS data available for Glass
Smartphone,AMOLED Display Module,0.95,"Essential for user interface, universally present as a separate procured unit in all smartphones.",Glass,0.95,"Serves as substrate providing structural support and transparency, universally used in display modules.",700800,Japan,metric tons,0.0,5.0,0.8,LLM fallback cache (previously computed) - no USGS data available for Glass
Smartphone,AMOLED Display Module,0.95,"Essential for user interface, universally present as a separate procured unit in all smartphones.",Indium,0.9,"Key component of indium tin oxide transparent conductor layer, industry standard for touch and display functionality.",811299,CHINA,METRIC TONS,650.0,65.66,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,AMOLED Display Module,0.95,"Essential for user interface, universally present as a separate procured unit in all smartphones.",Indium,0.9,"Key component of indium tin oxide transparent conductor layer, industry standard for touch and display functionality.",811299,"KOREA, REPUBLIC OF",METRIC TONS,200.0,20.2,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,AMOLED Display Module,0.95,"Essential for user interface, universally present as a separate procured unit in all smartphones.",Indium,0.9,"Key component of indium tin oxide transparent conductor layer, industry standard for touch and display functionality.",811299,JAPAN,METRIC TONS,64.0,6.46,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,AMOLED Display Module,0.95,"Essential for user interface, universally present as a separate procured unit in all smartphones.",Indium,0.9,"Key component of indium tin oxide transparent conductor layer, industry standard for touch and display functionality.",811299,CANADA,METRIC TONS,37.0,3.74,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,AMOLED Display Module,0.95,"Essential for user interface, universally present as a separate procured unit in all smartphones.",Indium,0.9,"Key component of indium tin oxide transparent conductor layer, industry standard for touch and display functionality.",811299,BELGIUM,METRIC TONS,18.0,1.82,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,AMOLED Display Module,0.95,"Essential for user interface, universally present as a separate procured unit in all smartphones.",Aluminum,0.85,Used as cathode electrode and reflective layers in OLED displays due to good conductivity and reflectivity.,280300,CHINA,THOUSAND METRIC TONS,41000.0,58.57,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,AMOLED Display Module,0.95,"Essential for user interface, universally present as a separate procured unit in all smartphones.",Aluminum,0.85,Used as cathode electrode and reflective layers in OLED displays due to good conductivity and reflectivity.,280300,OTHER,THOUSAND METRIC TONS,7000.0,10.0,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,AMOLED Display Module,0.95,"Essential for user interface, universally present as a separate procured unit in all smartphones.",Aluminum,0.85,Used as cathode electrode and reflective layers in OLED displays due to good conductivity and reflectivity.,280300,INDIA,THOUSAND METRIC TONS,4100.0,5.86,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,AMOLED Display Module,0.95,"Essential for user interface, universally present as a separate procured unit in all smartphones.",Aluminum,0.85,Used as cathode electrode and reflective layers in OLED displays due to good conductivity and reflectivity.,280300,RUSSIA,THOUSAND METRIC TONS,3800.0,5.43,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,AMOLED Display Module,0.95,"Essential for user interface, universally present as a separate procured unit in all smartphones.",Aluminum,0.85,Used as cathode electrode and reflective layers in OLED displays due to good conductivity and reflectivity.,280300,CANADA,THOUSAND METRIC TONS,3000.0,4.29,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,AMOLED Display Module,0.95,"Essential for user interface, universally present as a separate procured unit in all smartphones.",Silver,0.65,"Common conductors in OLEDs, can be substituted, thus moderate confidence.",710610,MEXICO,METRIC TONS,6400.0,24.62,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,AMOLED Display Module,0.95,"Essential for user interface, universally present as a separate procured unit in all smartphones.",Silver,0.65,"Common conductors in OLEDs, can be substituted, thus moderate confidence.",710610,CHINA,METRIC TONS,3400.0,13.08,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,AMOLED Display Module,0.95,"Essential for user interface, universally present as a separate procured unit in all smartphones.",Silver,0.65,"Common conductors in OLEDs, can be substituted, thus moderate confidence.",710610,PERU,METRIC TONS,3100.0,11.92,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,AMOLED Display Module,0.95,"Essential for user interface, universally present as a separate procured unit in all smartphones.",Silver,0.65,"Common conductors in OLEDs, can be substituted, thus moderate confidence.",710610,OTHER,METRIC TONS,3000.0,11.54,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,AMOLED Display Module,0.95,"Essential for user interface, universally present as a separate procured unit in all smartphones.",Silver,0.65,"Common conductors in OLEDs, can be substituted, thus moderate confidence.",710610,CHILE,METRIC TONS,1400.0,5.38,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
