technology,component,component_confidence,component_reasoning,material,material_confidence,material_reasoning,hs_code,country,meas_unit,amount,percentage,country_confidence,country_reasoning
PC Laptop,Control Electronics,1.0,"Strong consensus and highest confidence scores; essential main board integrating CPU socket, chipset, and RAM slots.",Silicon,0.98,"Silicon is the primary semiconductor material used in integrated circuits on the motherboard, absolutely essential for functionality.",280469,CHINA,THOUSAND METRIC TONS,3600.0,40.0,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
PC Laptop,Control Electronics,1.0,"Strong consensus and highest confidence scores; essential main board integrating CPU socket, chipset, and RAM slots.",Silicon,0.98,"Silicon is the primary semiconductor material used in integrated circuits on the motherboard, absolutely essential for functionality.",280469,RUSSIA,THOUSAND METRIC TONS,570.0,6.33,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
PC Laptop,Control Electronics,1.0,"Strong consensus and highest confidence scores; essential main board integrating CPU socket, chipset, and RAM slots.",Silicon,0.98,"Silicon is the primary semiconductor material used in integrated circuits on the motherboard, absolutely essential for functionality.",280469,BRAZIL,THOUSAND METRIC TONS,190.0,2.11,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
PC Laptop,Control Electronics,1.0,"Strong consensus and highest confidence scores; essential main board integrating CPU socket, chipset, and RAM slots.",Silicon,0.98,"Silicon is the primary semiconductor material used in integrated circuits on the motherboard, absolutely essential for functionality.",280469,NORWAY,THOUSAND METRIC TONS,200.0,2.22,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
PC Laptop,Control Electronics,1.0,"Strong consensus and highest confidence scores; essential main board integrating CPU socket, chipset, and RAM slots.",Silicon,0.98,"Silicon is the primary semiconductor material used in integrated circuits on the motherboard, absolutely essential for functionality.",280469,OTHER,THOUSAND METRIC TONS,100.0,1.11,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
PC Laptop,Control Electronics,1.0,"Strong consensus and highest confidence scores; essential main board integrating CPU socket, chipset, and RAM slots.",Copper,0.92,Copper is the standard material for electrical traces and interconnects on the PCB due to its excellent conductivity.,740100,CHINA,THOUSAND METRIC TONS,1700.0,3.47,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
PC Laptop,Control Electronics,1.0,"Strong consensus and highest confidence scores; essential main board integrating CPU socket, chipset, and RAM slots.",Copper,0.92,Copper is the standard material for electrical traces and interconnects on the PCB due to its excellent conductivity.,740100,CHILE,THOUSAND METRIC TONS,5000.0,10.2,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
PC Laptop,Control Electronics,1.0,"Strong consensus and highest confidence scores; essential main board integrating CPU socket, chipset, and RAM slots.",Copper,0.92,Copper is the standard material for electrical traces and interconnects on the PCB due to its excellent conductivity.,740100,OTHER,THOUSAND METRIC TONS,3100.0,6.33,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
PC Laptop,Control Electronics,1.0,"Strong consensus and highest confidence scores; essential main board integrating CPU socket, chipset, and RAM slots.",Copper,0.92,Copper is the standard material for electrical traces and interconnects on the PCB due to its excellent conductivity.,740100,CONGO,THOUSAND METRIC TONS,2500.0,5.1,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
PC Laptop,Control Electronics,1.0,"Strong consensus and highest confidence scores; essential main board integrating CPU socket, chipset, and RAM slots.",Copper,0.92,Copper is the standard material for electrical traces and interconnects on the PCB due to its excellent conductivity.,740100,PERU,THOUSAND METRIC TONS,2600.0,5.31,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
PC Laptop,Control Electronics,1.0,"Strong consensus and highest confidence scores; essential main board integrating CPU socket, chipset, and RAM slots.",Aluminum,0.85,"Aluminum is commonly used in heat sinks and connectors for its thermal and electrical properties, standard in many motherboard designs.",280300,CHINA,THOUSAND METRIC TONS,41000.0,58.57,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
PC Laptop,Control Electronics,1.0,"Strong consensus and highest confidence scores; essential main board integrating CPU socket, chipset, and RAM slots.",Aluminum,0.85,"Aluminum is commonly used in heat sinks and connectors for its thermal and electrical properties, standard in many motherboard designs.",280300,OTHER,THOUSAND METRIC TONS,7000.0,10.0,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
PC Laptop,Control Electronics,1.0,"Strong consensus and highest confidence scores; essential main board integrating CPU socket, chipset, and RAM slots.",Aluminum,0.85,"Aluminum is commonly used in heat sinks and connectors for its thermal and electrical properties, standard in many motherboard designs.",280300,INDIA,THOUSAND METRIC TONS,4100.0,5.86,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
PC Laptop,Control Electronics,1.0,"Strong consensus and highest confidence scores; essential main board integrating CPU socket, chipset, and RAM slots.",Aluminum,0.85,"Aluminum is commonly used in heat sinks and connectors for its thermal and electrical properties, standard in many motherboard designs.",280300,RUSSIA,THOUSAND METRIC TONS,3800.0,5.43,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
PC Laptop,Control Electronics,1.0,"Strong consensus and highest confidence scores; essential main board integrating CPU socket, chipset, and RAM slots.",Aluminum,0.85,"Aluminum is commonly used in heat sinks and connectors for its thermal and electrical properties, standard in many motherboard designs.",280300,CANADA,THOUSAND METRIC TONS,3000.0,4.29,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
PC Laptop,Control Electronics,1.0,"Strong consensus and highest confidence scores; essential main board integrating CPU socket, chipset, and RAM slots.",Tin,0.8,Tin is essential in solder used for component mounting on the motherboard; widely used with few substitutes.,800110,CHINA,METRIC TONS,68000.0,23.45,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
PC Laptop,Control Electronics,1.0,"Strong consensus and highest confidence scores; essential main board integrating CPU socket, chipset, and RAM slots.",Tin,0.8,Tin is essential in solder used for component mounting on the motherboard; widely used with few substitutes.,800110,BURMA,METRIC TONS,54000.0,18.62,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
PC Laptop,Control Electronics,1.0,"Strong consensus and highest confidence scores; essential main board integrating CPU socket, chipset, and RAM slots.",Tin,0.8,Tin is essential in solder used for component mounting on the motherboard; widely used with few substitutes.,800110,INDONESIA,METRIC TONS,52000.0,17.93,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
PC Laptop,Control Electronics,1.0,"Strong consensus and highest confidence scores; essential main board integrating CPU socket, chipset, and RAM slots.",Tin,0.8,Tin is essential in solder used for component mounting on the motherboard; widely used with few substitutes.,800110,PERU,METRIC TONS,23000.0,7.93,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
PC Laptop,Control Electronics,1.0,"Strong consensus and highest confidence scores; essential main board integrating CPU socket, chipset, and RAM slots.",Tin,0.8,Tin is essential in solder used for component mounting on the motherboard; widely used with few substitutes.,800110,CONGO,METRIC TONS,19000.0,6.55,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
PC Laptop,Battery Pack,1.0,Strong consensus and very high confidence indicating the critical power source component.,Lithium,0.95,"Lithium is the critical element in the battery chemistry, indispensable for energy storage.",280520,AUSTRALIA,METRIC TONS,86000.0,47.78,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
PC Laptop,Battery Pack,1.0,Strong consensus and very high confidence indicating the critical power source component.,Lithium,0.95,"Lithium is the critical element in the battery chemistry, indispensable for energy storage.",280520,CHILE,METRIC TONS,44000.0,24.44,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
PC Laptop,Battery Pack,1.0,Strong consensus and very high confidence indicating the critical power source component.,Lithium,0.95,"Lithium is the critical element in the battery chemistry, indispensable for energy storage.",280520,CHINA,METRIC TONS,33000.0,18.33,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
PC Laptop,Battery Pack,1.0,Strong consensus and very high confidence indicating the critical power source component.,Lithium,0.95,"Lithium is the critical element in the battery chemistry, indispensable for energy storage.",280520,ARGENTINA,METRIC TONS,9600.0,5.33,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
PC Laptop,Battery Pack,1.0,Strong consensus and very high confidence indicating the critical power source component.,Lithium,0.95,"Lithium is the critical element in the battery chemistry, indispensable for energy storage.",280520,BRAZIL,METRIC TONS,4900.0,2.72,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
PC Laptop,Battery Pack,1.0,Strong consensus and very high confidence indicating the critical power source component.,Cobalt,0.7,"Cobalt is frequently used in cathode materials to improve stability and energy density, common but some chemistries reduce cobalt content.",810510,CONGO,METRIC TONS,170000.0,73.91,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
PC Laptop,Battery Pack,1.0,Strong consensus and very high confidence indicating the critical power source component.,Cobalt,0.7,"Cobalt is frequently used in cathode materials to improve stability and energy density, common but some chemistries reduce cobalt content.",810510,INDONESIA,METRIC TONS,17000.0,7.39,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
PC Laptop,Battery Pack,1.0,Strong consensus and very high confidence indicating the critical power source component.,Cobalt,0.7,"Cobalt is frequently used in cathode materials to improve stability and energy density, common but some chemistries reduce cobalt content.",810510,RUSSIA,METRIC TONS,8800.0,3.83,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
PC Laptop,Battery Pack,1.0,Strong consensus and very high confidence indicating the critical power source component.,Cobalt,0.7,"Cobalt is frequently used in cathode materials to improve stability and energy density, common but some chemistries reduce cobalt content.",810510,OTHER,METRIC TONS,6600.0,2.87,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
PC Laptop,Battery Pack,1.0,Strong consensus and very high confidence indicating the critical power source component.,Cobalt,0.7,"Cobalt is frequently used in cathode materials to improve stability and energy density, common but some chemistries reduce cobalt content.",810510,AUSTRALIA,METRIC TONS,4600.0,2.0,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
