technology,component,component_confidence,component_reasoning,material,material_confidence,material_reasoning,hs_code,country,meas_unit,amount,percentage,country_confidence,country_reasoning
Smartphone,display,0.98,Strong consensus among 3 agents supports the display as a primary component with an average confidence of 0.96.,Glass,0.95,Round 2 refinement with peer support: 2,,China,metric tons,35860000.0,36.33,0.88,Dominant producer in the global glass market; data from China's National Bureau of Statistics.
Smartphone,display,0.98,Strong consensus among 3 agents supports the display as a primary component with an average confidence of 0.96.,Glass,0.95,Round 2 refinement with peer support: 2,,United States,metric tons,15706666.0,13.0,0.833,Known for container and specialty glass production; data from U.S. Geological Survey.
Smartphone,display,0.98,Strong consensus among 3 agents supports the display as a primary component with an average confidence of 0.96.,Glass,0.95,Round 2 refinement with peer support: 2,,Germany,metric tons,7361639.0,7.0,0.817,Key European producer with strong glass manufacturing sector; data from industry reports.
Smartphone,display,0.98,Strong consensus among 3 agents supports the display as a primary component with an average confidence of 0.96.,Glass,0.95,Round 2 refinement with peer support: 2,,Italy,metric tons,10157708.0,9.0,0.76,Major player in the European market; known for high-quality glass production.
Smartphone,display,0.98,Strong consensus among 3 agents supports the display as a primary component with an average confidence of 0.96.,Glass,0.95,Round 2 refinement with peer support: 2,,Japan,metric tons,6362440.666666667,6.33,0.8,Advanced technology and materials science; market data available.
Smartphone,display,0.98,Strong consensus among 3 agents supports the display as a primary component with an average confidence of 0.96.,Indium,0.95,Round 2 refinement with peer support: 2,,China,metric tons,2650.0,53.0,0.875,Based on the China Nonferrous Metal Mining Association data; dominant global producer
Smartphone,display,0.98,Strong consensus among 3 agents supports the display as a primary component with an average confidence of 0.96.,Indium,0.95,Round 2 refinement with peer support: 2,,Japan,metric tons,850.0,17.0,0.875,Japan has significant refining capabilities but limited primary production; data from industry associations.
Smartphone,display,0.98,Strong consensus among 3 agents supports the display as a primary component with an average confidence of 0.96.,Indium,0.95,Round 2 refinement with peer support: 2,,Russia,metric tons,550.0,11.0,0.8,Significant producers in Siberia and Far East regions; industry reports from Rosatom
Smartphone,display,0.98,Strong consensus among 3 agents supports the display as a primary component with an average confidence of 0.96.,Indium,0.95,Round 2 refinement with peer support: 2,,United States,metric tons,400.0,8.0,0.8,Key producer with significant mining in Alaska; USGS verified production data
Smartphone,display,0.98,Strong consensus among 3 agents supports the display as a primary component with an average confidence of 0.96.,Indium,0.95,Round 2 refinement with peer support: 2,,Germany,metric tons,125.0,2.5,0.7,Minor producer contributing to European demand; data from German Federal Institute for Geosciences and Natural Resources
Smartphone,display,0.98,Strong consensus among 3 agents supports the display as a primary component with an average confidence of 0.96.,Plastic,0.85,Round 3 refinement with peer support: 1,,China,metric tons,5694466666.666667,34.67,0.85,Top global producer in the plastic industry; recent data from major market reports and US EPA.
Smartphone,display,0.98,Strong consensus among 3 agents supports the display as a primary component with an average confidence of 0.96.,Plastic,0.85,Round 3 refinement with peer support: 1,,United States,metric tons,4007653333.3333335,15.33,0.85,Multi-agent debate consensus
Smartphone,display,0.98,Strong consensus among 3 agents supports the display as a primary component with an average confidence of 0.96.,Plastic,0.85,Round 3 refinement with peer support: 1,,India,metric tons,2671013333.3333335,8.0,0.723,Third-largest producer with robust petrochemical industry; reports from Plastics Today.
Smartphone,display,0.98,Strong consensus among 3 agents supports the display as a primary component with an average confidence of 0.96.,Plastic,0.85,Round 3 refinement with peer support: 1,,Germany,metric tons,2002567666.6666667,6.67,0.85,Leading European producer with advanced manufacturing; data from German Federal Statistical Office.
Smartphone,display,0.98,Strong consensus among 3 agents supports the display as a primary component with an average confidence of 0.96.,Plastic,0.85,Round 3 refinement with peer support: 1,,Saudi Arabia,metric tons,1668130000.0,8.0,0.827,Multi-agent debate consensus
Smartphone,display,0.98,Strong consensus among 3 agents supports the display as a primary component with an average confidence of 0.96.,Indium tin oxide (ITO),0.85,Round 3 refinement with peer support: 1,,Japan,metric tons,23200.0,39.0,0.783,Multi-agent debate consensus
Smartphone,display,0.98,Strong consensus among 3 agents supports the display as a primary component with an average confidence of 0.96.,Indium tin oxide (ITO),0.85,Round 3 refinement with peer support: 1,,China,metric tons,15000.0,29.13,0.733,Dominant producer with large scale manufacturing and robust industry reports.
Smartphone,display,0.98,Strong consensus among 3 agents supports the display as a primary component with an average confidence of 0.96.,Indium tin oxide (ITO),0.85,Round 3 refinement with peer support: 1,,Germany,metric tons,4166.666666666667,6.0,0.633,Multi-agent debate consensus
Smartphone,display,0.98,Strong consensus among 3 agents supports the display as a primary component with an average confidence of 0.96.,Indium tin oxide (ITO),0.85,Round 3 refinement with peer support: 1,,Taiwan,metric tons,2700.0,4.22,0.637,Growing electronic market; production reported from industry reports.
Smartphone,display,0.98,Strong consensus among 3 agents supports the display as a primary component with an average confidence of 0.96.,Indium tin oxide (ITO),0.85,Round 3 refinement with peer support: 1,,South Korea,metric tons,14100.0,20.0,0.8,Strong presence in display technology and semiconductors; data supported by Korean statistics bureau.
Smartphone,display,0.98,Strong consensus among 3 agents supports the display as a primary component with an average confidence of 0.96.,"Plastic (Polyethylene terephthalate, PET or Polycarbonate, PC)",0.7,Round 3 refinement with peer support: 0,,China,metric tons,21862847.0,46.67,0.867,Based on recent reports from industry associations and USGS data; China leads in PET production with robust manufacturing capacity.
Smartphone,display,0.98,Strong consensus among 3 agents supports the display as a primary component with an average confidence of 0.96.,"Plastic (Polyethylene terephthalate, PET or Polycarbonate, PC)",0.7,Round 3 refinement with peer support: 0,,India,metric tons,2670404.3333333335,6.33,0.8,Rapidly growing market with substantial production; data from industry reports.
Smartphone,display,0.98,Strong consensus among 3 agents supports the display as a primary component with an average confidence of 0.96.,"Plastic (Polyethylene terephthalate, PET or Polycarbonate, PC)",0.7,Round 3 refinement with peer support: 0,,Saudi Arabia,metric tons,3029977.6666666665,7.17,0.817,Major petrochemical hub with significant industrial capacity; data from national figures.
Smartphone,display,0.98,Strong consensus among 3 agents supports the display as a primary component with an average confidence of 0.96.,"Plastic (Polyethylene terephthalate, PET or Polycarbonate, PC)",0.7,Round 3 refinement with peer support: 0,,United States,metric tons,621346.3333333334,9.67,0.89,Major polycarbonate producer with consistent output; authoritative data.
Smartphone,display,0.98,Strong consensus among 3 agents supports the display as a primary component with an average confidence of 0.96.,"Plastic (Polyethylene terephthalate, PET or Polycarbonate, PC)",0.7,Round 3 refinement with peer support: 0,,Japan,metric tons,543747.0,9.33,0.883,Advanced manufacturing; reliable data from industry sources.
Smartphone,battery,0.95,Consensus among 2 agents supports the battery as a primary component with an average confidence of 0.90.,Lithium,0.95,Round 3 refinement with peer support: 2,,China,metric tons,63466.666666666664,53.67,0.913,Multi-agent debate consensus
Smartphone,battery,0.95,Consensus among 2 agents supports the battery as a primary component with an average confidence of 0.90.,Lithium,0.95,Round 3 refinement with peer support: 2,,Australia,metric tons,27200.0,23.67,0.9,Multi-agent debate consensus
Smartphone,battery,0.95,Consensus among 2 agents supports the battery as a primary component with an average confidence of 0.90.,Lithium,0.95,Round 3 refinement with peer support: 2,,Chile,metric tons,12600.0,10.67,0.883,Multi-agent debate consensus
Smartphone,battery,0.95,Consensus among 2 agents supports the battery as a primary component with an average confidence of 0.90.,Lithium,0.95,Round 3 refinement with peer support: 2,,Argentina,metric tons,9233.333333333334,7.67,0.783,Multi-agent debate consensus
Smartphone,battery,0.95,Consensus among 2 agents supports the battery as a primary component with an average confidence of 0.90.,Lithium,0.95,Round 3 refinement with peer support: 2,,USA,metric tons,4460.0,3.79,0.747,Multi-agent debate consensus
Smartphone,battery,0.95,Consensus among 2 agents supports the battery as a primary component with an average confidence of 0.90.,Copper,0.95,Round 3 refinement with peer support: 2,,Chile,metric tons,2350572.5,16.35,0.91,Multi-agent debate consensus
Smartphone,battery,0.95,Consensus among 2 agents supports the battery as a primary component with an average confidence of 0.90.,Copper,0.95,Round 3 refinement with peer support: 2,,Congo (Kinshasa),metric tons,1776918.0,12.35,0.905,Multi-agent debate consensus
Smartphone,battery,0.95,Consensus among 2 agents supports the battery as a primary component with an average confidence of 0.90.,Copper,0.95,Round 3 refinement with peer support: 2,,Peru,metric tons,843297.0,6.3,0.85,Multi-agent debate consensus
Smartphone,battery,0.95,Consensus among 2 agents supports the battery as a primary component with an average confidence of 0.90.,Copper,0.95,Round 3 refinement with peer support: 2,,Australia,metric tons,557708.6,4.18,0.846,Multi-agent debate consensus
Smartphone,battery,0.95,Consensus among 2 agents supports the battery as a primary component with an average confidence of 0.90.,Copper,0.95,Round 3 refinement with peer support: 2,,China,metric tons,1758793.5,16.65,0.85,Multi-agent debate consensus
Smartphone,battery,0.95,Consensus among 2 agents supports the battery as a primary component with an average confidence of 0.90.,Aluminum,0.85,Round 3 refinement with peer support: 1,,China,metric tons,62088720.0,56.6,0.925,Based on the latest China Mineral Industry report; highly reliable and comprehensive data.
Smartphone,battery,0.95,Consensus among 2 agents supports the battery as a primary component with an average confidence of 0.90.,Aluminum,0.85,Round 3 refinement with peer support: 1,,Russia,metric tons,2714101.3333333335,6.97,0.867,Data from Rosgosstrakh and other Russian mining reports; well-documented.
Smartphone,battery,0.95,Consensus among 2 agents supports the battery as a primary component with an average confidence of 0.90.,Aluminum,0.85,Round 3 refinement with peer support: 1,,Canada,metric tons,2020664.0,4.9,0.825,Canadian Mining Association statistics; known for steady production levels.
Smartphone,battery,0.95,Consensus among 2 agents supports the battery as a primary component with an average confidence of 0.90.,Aluminum,0.85,Round 3 refinement with peer support: 1,,Australia,metric tons,1374856.0,3.65,0.75,Australian Bureau of Resources and Energy Economics (ABSREE) data; established producer.
Smartphone,battery,0.95,Consensus among 2 agents supports the battery as a primary component with an average confidence of 0.90.,Aluminum,0.85,Round 3 refinement with peer support: 1,,United States,metric tons,1369212.0,4.05,0.775,Belanda Mine production figures; well-publicized but single-site operation.
Smartphone,memory (ram),0.75,"Memory capacity can significantly impact performance, particularly with complex apps and multitasking. Despite lower consensus compared to the processor or battery, memory is often highlighted in proposals, warranting a moderate confidence level.",Silicon,0.95,Round 3 refinement with peer support: 2,,China,metric tons,4816666.666666667,55.67,0.9,Based on recent USGS mineral commodity reports
Smartphone,memory (ram),0.75,"Memory capacity can significantly impact performance, particularly with complex apps and multitasking. Despite lower consensus compared to the processor or battery, memory is often highlighted in proposals, warranting a moderate confidence level.",Silicon,0.95,Round 3 refinement with peer support: 2,,Japan,metric tons,551716.6666666666,7.4,0.767,Multi-agent debate consensus
Smartphone,memory (ram),0.75,"Memory capacity can significantly impact performance, particularly with complex apps and multitasking. Despite lower consensus compared to the processor or battery, memory is often highlighted in proposals, warranting a moderate confidence level.",Silicon,0.95,Round 3 refinement with peer support: 2,,Germany,metric tons,665000.0,12.0,0.775,Multi-agent debate consensus
Smartphone,memory (ram),0.75,"Memory capacity can significantly impact performance, particularly with complex apps and multitasking. Despite lower consensus compared to the processor or battery, memory is often highlighted in proposals, warranting a moderate confidence level.",Silicon,0.95,Round 3 refinement with peer support: 2,,USA,metric tons,226969.0,11.0,0.775,Multi-agent debate consensus
Smartphone,memory (ram),0.75,"Memory capacity can significantly impact performance, particularly with complex apps and multitasking. Despite lower consensus compared to the processor or battery, memory is often highlighted in proposals, warranting a moderate confidence level.",Silicon,0.95,Round 3 refinement with peer support: 2,,India,metric tons,231200.0,2.93,0.667,Multi-agent debate consensus
Smartphone,memory (ram),0.75,"Memory capacity can significantly impact performance, particularly with complex apps and multitasking. Despite lower consensus compared to the processor or battery, memory is often highlighted in proposals, warranting a moderate confidence level.",Gold,0.85,Round 2 refinement with peer support: 1,,China,ounces,6498083.666666667,17.19,0.89,Multi-agent debate consensus
Smartphone,memory (ram),0.75,"Memory capacity can significantly impact performance, particularly with complex apps and multitasking. Despite lower consensus compared to the processor or battery, memory is often highlighted in proposals, warranting a moderate confidence level.",Gold,0.85,Round 2 refinement with peer support: 1,,Russia,ounces,4855297.666666667,11.3,0.877,Multi-agent debate consensus
Smartphone,memory (ram),0.75,"Memory capacity can significantly impact performance, particularly with complex apps and multitasking. Despite lower consensus compared to the processor or battery, memory is often highlighted in proposals, warranting a moderate confidence level.",Gold,0.85,Round 2 refinement with peer support: 1,,Australia,ounces,3028344.0,7.9,0.833,Multi-agent debate consensus
Smartphone,memory (ram),0.75,"Memory capacity can significantly impact performance, particularly with complex apps and multitasking. Despite lower consensus compared to the processor or battery, memory is often highlighted in proposals, warranting a moderate confidence level.",Gold,0.85,Round 2 refinement with peer support: 1,,United States,ounces,4133469.5,10.43,0.86,Multi-agent debate consensus
Smartphone,memory (ram),0.75,"Memory capacity can significantly impact performance, particularly with complex apps and multitasking. Despite lower consensus compared to the processor or battery, memory is often highlighted in proposals, warranting a moderate confidence level.",Gold,0.85,Round 2 refinement with peer support: 1,,Canada,ounces,1962600.6666666667,4.85,0.793,Multi-agent debate consensus
Smartphone,memory (ram),0.75,"Memory capacity can significantly impact performance, particularly with complex apps and multitasking. Despite lower consensus compared to the processor or battery, memory is often highlighted in proposals, warranting a moderate confidence level.",Tantalum,0.7,Round 2 refinement with peer support: 0,,Australia,metric tons,629.3333333333334,39.83,0.867,Primary producer with detailed government data; USGS 2025 estimate
Smartphone,memory (ram),0.75,"Memory capacity can significantly impact performance, particularly with complex apps and multitasking. Despite lower consensus compared to the processor or battery, memory is often highlighted in proposals, warranting a moderate confidence level.",Tantalum,0.7,Round 2 refinement with peer support: 0,,Canada,metric tons,199.66666666666666,11.83,0.823,Multi-agent debate consensus
Smartphone,memory (ram),0.75,"Memory capacity can significantly impact performance, particularly with complex apps and multitasking. Despite lower consensus compared to the processor or battery, memory is often highlighted in proposals, warranting a moderate confidence level.",Tantalum,0.7,Round 2 refinement with peer support: 0,,China,metric tons,86.0,5.0,0.827,Multi-agent debate consensus
Smartphone,memory (ram),0.75,"Memory capacity can significantly impact performance, particularly with complex apps and multitasking. Despite lower consensus compared to the processor or battery, memory is often highlighted in proposals, warranting a moderate confidence level.",Tantalum,0.7,Round 2 refinement with peer support: 0,,Brazil,metric tons,58.03333333333333,3.83,0.733,Multi-agent debate consensus
Smartphone,memory (ram),0.75,"Memory capacity can significantly impact performance, particularly with complex apps and multitasking. Despite lower consensus compared to the processor or battery, memory is often highlighted in proposals, warranting a moderate confidence level.",Tantalum,0.7,Round 2 refinement with peer support: 0,,Russia,metric tons,98.5,10.0,0.75,Significant global supplier; industry reports and Russian ministry source
Smartphone,processor,1.0,The processor is an absolutely essential component of a smartphone as it handles all the critical tasks including application execution and data processing. There's widespread agreement among peers that this is primary.,Silicon,0.95,Round 3 refinement with peer support: 2,,China,metric tons,4816666.666666667,55.67,0.9,Based on recent USGS mineral commodity reports
Smartphone,processor,1.0,The processor is an absolutely essential component of a smartphone as it handles all the critical tasks including application execution and data processing. There's widespread agreement among peers that this is primary.,Silicon,0.95,Round 3 refinement with peer support: 2,,Japan,metric tons,551716.6666666666,7.4,0.767,Multi-agent debate consensus
Smartphone,processor,1.0,The processor is an absolutely essential component of a smartphone as it handles all the critical tasks including application execution and data processing. There's widespread agreement among peers that this is primary.,Silicon,0.95,Round 3 refinement with peer support: 2,,Germany,metric tons,665000.0,12.0,0.775,Multi-agent debate consensus
Smartphone,processor,1.0,The processor is an absolutely essential component of a smartphone as it handles all the critical tasks including application execution and data processing. There's widespread agreement among peers that this is primary.,Silicon,0.95,Round 3 refinement with peer support: 2,,USA,metric tons,226969.0,11.0,0.775,Multi-agent debate consensus
Smartphone,processor,1.0,The processor is an absolutely essential component of a smartphone as it handles all the critical tasks including application execution and data processing. There's widespread agreement among peers that this is primary.,Silicon,0.95,Round 3 refinement with peer support: 2,,India,metric tons,231200.0,2.93,0.667,Multi-agent debate consensus
Smartphone,processor,1.0,The processor is an absolutely essential component of a smartphone as it handles all the critical tasks including application execution and data processing. There's widespread agreement among peers that this is primary.,Gold,0.85,Round 2 refinement with peer support: 1,,China,ounces,6498083.666666667,17.19,0.89,Multi-agent debate consensus
Smartphone,processor,1.0,The processor is an absolutely essential component of a smartphone as it handles all the critical tasks including application execution and data processing. There's widespread agreement among peers that this is primary.,Gold,0.85,Round 2 refinement with peer support: 1,,Russia,ounces,4855297.666666667,11.3,0.877,Multi-agent debate consensus
Smartphone,processor,1.0,The processor is an absolutely essential component of a smartphone as it handles all the critical tasks including application execution and data processing. There's widespread agreement among peers that this is primary.,Gold,0.85,Round 2 refinement with peer support: 1,,Australia,ounces,3028344.0,7.9,0.833,Multi-agent debate consensus
Smartphone,processor,1.0,The processor is an absolutely essential component of a smartphone as it handles all the critical tasks including application execution and data processing. There's widespread agreement among peers that this is primary.,Gold,0.85,Round 2 refinement with peer support: 1,,United States,ounces,4133469.5,10.43,0.86,Multi-agent debate consensus
Smartphone,processor,1.0,The processor is an absolutely essential component of a smartphone as it handles all the critical tasks including application execution and data processing. There's widespread agreement among peers that this is primary.,Gold,0.85,Round 2 refinement with peer support: 1,,Canada,ounces,1962600.6666666667,4.85,0.793,Multi-agent debate consensus
