technology,component,component_confidence,component_reasoning,material,material_confidence,material_reasoning,hs_code,country,meas_unit,amount,percentage,country_confidence,country_reasoning
Smartphone,Display Module (OLED),0.95,OLED displays are universally present in smartphones for enhanced visual performance and user experience.,Glass,0.95,Glass provides structural support and optical clarity in rigid OLED displays.,700800,China,metric tons,154933333.33333334,41.67,0.84,LLM fallback cache (previously computed) - no USGS data available for Glass
Smartphone,Display Module (OLED),0.95,OLED displays are universally present in smartphones for enhanced visual performance and user experience.,Glass,0.95,Glass provides structural support and optical clarity in rigid OLED displays.,700800,United States,metric tons,118866666.66666667,19.67,0.853,LLM fallback cache (previously computed) - no USGS data available for Glass
Smartphone,Display Module (OLED),0.95,OLED displays are universally present in smartphones for enhanced visual performance and user experience.,Glass,0.95,Glass provides structural support and optical clarity in rigid OLED displays.,700800,India,metric tons,51666666.666666664,12.33,0.893,LLM fallback cache (previously computed) - no USGS data available for Glass
Smartphone,Display Module (OLED),0.95,OLED displays are universally present in smartphones for enhanced visual performance and user experience.,Glass,0.95,Glass provides structural support and optical clarity in rigid OLED displays.,700800,Germany,metric tons,20900000.0,5.67,0.82,LLM fallback cache (previously computed) - no USGS data available for Glass
Smartphone,Display Module (OLED),0.95,OLED displays are universally present in smartphones for enhanced visual performance and user experience.,Glass,0.95,Glass provides structural support and optical clarity in rigid OLED displays.,700800,Japan,metric tons,40350000.0,5.83,0.76,LLM fallback cache (previously computed) - no USGS data available for Glass
Smartphone,Display Module (OLED),0.95,OLED displays are universally present in smartphones for enhanced visual performance and user experience.,Acrylonitrile butadiene styrene,0.85,ABS is a common polymer used for the housing and structure of various electronic components including display modules.,390330,China,metric tons,12067594.333333334,38.33,0.783,LLM fallback cache (previously computed) - no USGS data available for Acrylonitrile butadiene styrene
Smartphone,Display Module (OLED),0.95,OLED displays are universally present in smartphones for enhanced visual performance and user experience.,Acrylonitrile butadiene styrene,0.85,ABS is a common polymer used for the housing and structure of various electronic components including display modules.,390330,United States,metric tons,2633511.0,8.67,0.867,LLM fallback cache (previously computed) - no USGS data available for Acrylonitrile butadiene styrene
Smartphone,Display Module (OLED),0.95,OLED displays are universally present in smartphones for enhanced visual performance and user experience.,Acrylonitrile butadiene styrene,0.85,ABS is a common polymer used for the housing and structure of various electronic components including display modules.,390330,South Korea,metric tons,2833567.3333333335,8.33,0.817,LLM fallback cache (previously computed) - no USGS data available for Acrylonitrile butadiene styrene
Smartphone,Display Module (OLED),0.95,OLED displays are universally present in smartphones for enhanced visual performance and user experience.,Acrylonitrile butadiene styrene,0.85,ABS is a common polymer used for the housing and structure of various electronic components including display modules.,390330,Saudi Arabia,metric tons,6000533.0,14.5,0.825,LLM fallback cache (previously computed) - no USGS data available for Acrylonitrile butadiene styrene
Smartphone,Display Module (OLED),0.95,OLED displays are universally present in smartphones for enhanced visual performance and user experience.,Acrylonitrile butadiene styrene,0.85,ABS is a common polymer used for the housing and structure of various electronic components including display modules.,390330,Japan,metric tons,4950000.0,10.0,0.825,LLM fallback cache (previously computed) - no USGS data available for Acrylonitrile butadiene styrene
Smartphone,Battery Pack (Li-ion),0.95,Lithium-ion battery packs are the primary power source in all智能手机的主组件是显示模块（OLED）以及锂离子电池组。几乎所有的智能手机都使用OLED显示屏以提高视觉效果及用户体验，而锂电池组作为主要能源供应者也几乎是不可或缺的。,Aluminum,0.92,Aluminum is an essential material in battery casings and current collectors.,280300,CHINA,THOUSAND METRIC TONS,41000.0,58.57,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Battery Pack (Li-ion),0.95,Lithium-ion battery packs are the primary power source in all智能手机的主组件是显示模块（OLED）以及锂离子电池组。几乎所有的智能手机都使用OLED显示屏以提高视觉效果及用户体验，而锂电池组作为主要能源供应者也几乎是不可或缺的。,Aluminum,0.92,Aluminum is an essential material in battery casings and current collectors.,280300,OTHER,THOUSAND METRIC TONS,7000.0,10.0,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Battery Pack (Li-ion),0.95,Lithium-ion battery packs are the primary power source in all智能手机的主组件是显示模块（OLED）以及锂离子电池组。几乎所有的智能手机都使用OLED显示屏以提高视觉效果及用户体验，而锂电池组作为主要能源供应者也几乎是不可或缺的。,Aluminum,0.92,Aluminum is an essential material in battery casings and current collectors.,280300,INDIA,THOUSAND METRIC TONS,4100.0,5.86,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
