technology,component,component_confidence,component_reasoning,material,material_confidence,material_reasoning,hs_code,country,meas_unit,amount,percentage,country_confidence,country_reasoning
Smartphone,Display Module,0.95,Strong consensus among agents (2 out of 3) with an average high confidence of 0.93.,Indium,0.95,Round 3 refinement with peer support: 2,811299,CHINA,METRIC TONS,650.0,65.66,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Display Module,0.95,Strong consensus among agents (2 out of 3) with an average high confidence of 0.93.,Indium,0.95,Round 3 refinement with peer support: 2,811299,"KOREA, REPUBLIC OF",METRIC TONS,200.0,20.2,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Display Module,0.95,Strong consensus among agents (2 out of 3) with an average high confidence of 0.93.,Indium,0.95,Round 3 refinement with peer support: 2,811299,JAPAN,METRIC TONS,64.0,6.46,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Display Module,0.95,Strong consensus among agents (2 out of 3) with an average high confidence of 0.93.,Indium,0.95,Round 3 refinement with peer support: 2,811299,CANADA,METRIC TONS,37.0,3.74,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Display Module,0.95,Strong consensus among agents (2 out of 3) with an average high confidence of 0.93.,Indium,0.95,Round 3 refinement with peer support: 2,811299,BELGIUM,METRIC TONS,18.0,1.82,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Display Module,0.95,Strong consensus among agents (2 out of 3) with an average high confidence of 0.93.,Glass,0.95,Round 3 refinement with peer support: 2,700800,China,metric tons,154933333.33333334,41.67,0.84,LLM fallback cache (previously computed) - no USGS data available for Glass
Smartphone,Display Module,0.95,Strong consensus among agents (2 out of 3) with an average high confidence of 0.93.,Glass,0.95,Round 3 refinement with peer support: 2,700800,United States,metric tons,118866666.66666667,19.67,0.853,LLM fallback cache (previously computed) - no USGS data available for Glass
Smartphone,Display Module,0.95,Strong consensus among agents (2 out of 3) with an average high confidence of 0.93.,Glass,0.95,Round 3 refinement with peer support: 2,700800,India,metric tons,51666666.666666664,12.33,0.893,LLM fallback cache (previously computed) - no USGS data available for Glass
Smartphone,Display Module,0.95,Strong consensus among agents (2 out of 3) with an average high confidence of 0.93.,Glass,0.95,Round 3 refinement with peer support: 2,700800,Germany,metric tons,20900000.0,5.67,0.82,LLM fallback cache (previously computed) - no USGS data available for Glass
Smartphone,Display Module,0.95,Strong consensus among agents (2 out of 3) with an average high confidence of 0.93.,Glass,0.95,Round 3 refinement with peer support: 2,700800,Japan,metric tons,40350000.0,5.83,0.76,LLM fallback cache (previously computed) - no USGS data available for Glass
