technology,component,component_confidence,component_reasoning,material,material_confidence,material_reasoning,hs_code,country,meas_unit,amount,percentage,country_confidence,country_reasoning
Smartphone,Display Module (OLED),0.95,"Essential for user interface, universally present as a separate procured unit in all smartphones.",Glass,0.95,Glass substrate provides structural support and optical clarity essential for display integrity; widely used and very difficult to replace in OLED display manufacturing.,700800,China,metric tons,0.0,63.0,0.95,LLM fallback cache (previously computed) - no USGS data available for Glass
Smartphone,Display Module (OLED),0.95,"Essential for user interface, universally present as a separate procured unit in all smartphones.",Glass,0.95,Glass substrate provides structural support and optical clarity essential for display integrity; widely used and very difficult to replace in OLED display manufacturing.,700800,United States,metric tons,0.0,12.0,0.9,LLM fallback cache (previously computed) - no USGS data available for Glass
Smartphone,Display Module (OLED),0.95,"Essential for user interface, universally present as a separate procured unit in all smartphones.",Glass,0.95,Glass substrate provides structural support and optical clarity essential for display integrity; widely used and very difficult to replace in OLED display manufacturing.,700800,Germany,metric tons,0.0,7.0,0.85,LLM fallback cache (previously computed) - no USGS data available for Glass
Smartphone,Display Module (OLED),0.95,"Essential for user interface, universally present as a separate procured unit in all smartphones.",Glass,0.95,Glass substrate provides structural support and optical clarity essential for display integrity; widely used and very difficult to replace in OLED display manufacturing.,700800,India,metric tons,0.0,6.0,0.8,LLM fallback cache (previously computed) - no USGS data available for Glass
Smartphone,Display Module (OLED),0.95,"Essential for user interface, universally present as a separate procured unit in all smartphones.",Glass,0.95,Glass substrate provides structural support and optical clarity essential for display integrity; widely used and very difficult to replace in OLED display manufacturing.,700800,Japan,metric tons,0.0,5.0,0.8,LLM fallback cache (previously computed) - no USGS data available for Glass
Smartphone,Display Module (OLED),0.95,"Essential for user interface, universally present as a separate procured unit in all smartphones.",Indium,0.9,Indium is a key component of indium tin oxide (ITO) transparent conductors critical for touch sensitivity and display function; the industry standard with few alternatives.,811299,CHINA,METRIC TONS,650.0,65.66,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Display Module (OLED),0.95,"Essential for user interface, universally present as a separate procured unit in all smartphones.",Indium,0.9,Indium is a key component of indium tin oxide (ITO) transparent conductors critical for touch sensitivity and display function; the industry standard with few alternatives.,811299,"KOREA, REPUBLIC OF",METRIC TONS,200.0,20.2,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Display Module (OLED),0.95,"Essential for user interface, universally present as a separate procured unit in all smartphones.",Indium,0.9,Indium is a key component of indium tin oxide (ITO) transparent conductors critical for touch sensitivity and display function; the industry standard with few alternatives.,811299,JAPAN,METRIC TONS,64.0,6.46,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Display Module (OLED),0.95,"Essential for user interface, universally present as a separate procured unit in all smartphones.",Indium,0.9,Indium is a key component of indium tin oxide (ITO) transparent conductors critical for touch sensitivity and display function; the industry standard with few alternatives.,811299,CANADA,METRIC TONS,37.0,3.74,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Display Module (OLED),0.95,"Essential for user interface, universally present as a separate procured unit in all smartphones.",Indium,0.9,Indium is a key component of indium tin oxide (ITO) transparent conductors critical for touch sensitivity and display function; the industry standard with few alternatives.,811299,BELGIUM,METRIC TONS,18.0,1.82,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Display Module (OLED),0.95,"Essential for user interface, universally present as a separate procured unit in all smartphones.",Polycarbonate,0.7,Polymers such as polycarbonate are used in housing and protective layers; multiple polymer options exist but polycarbonate is a common choice.,390690,China,metric tons,0.0,52.0,0.9,LLM fallback cache (previously computed) - no USGS data available for Polycarbonate
Smartphone,Display Module (OLED),0.95,"Essential for user interface, universally present as a separate procured unit in all smartphones.",Polycarbonate,0.7,Polymers such as polycarbonate are used in housing and protective layers; multiple polymer options exist but polycarbonate is a common choice.,390690,South Korea,metric tons,0.0,15.0,0.85,LLM fallback cache (previously computed) - no USGS data available for Polycarbonate
Smartphone,Display Module (OLED),0.95,"Essential for user interface, universally present as a separate procured unit in all smartphones.",Polycarbonate,0.7,Polymers such as polycarbonate are used in housing and protective layers; multiple polymer options exist but polycarbonate is a common choice.,390690,United States,metric tons,0.0,10.0,0.85,LLM fallback cache (previously computed) - no USGS data available for Polycarbonate
Smartphone,Display Module (OLED),0.95,"Essential for user interface, universally present as a separate procured unit in all smartphones.",Polycarbonate,0.7,Polymers such as polycarbonate are used in housing and protective layers; multiple polymer options exist but polycarbonate is a common choice.,390690,Germany,metric tons,0.0,8.0,0.8,LLM fallback cache (previously computed) - no USGS data available for Polycarbonate
Smartphone,Display Module (OLED),0.95,"Essential for user interface, universally present as a separate procured unit in all smartphones.",Polycarbonate,0.7,Polymers such as polycarbonate are used in housing and protective layers; multiple polymer options exist but polycarbonate is a common choice.,390690,Japan,metric tons,0.0,7.0,0.8,LLM fallback cache (previously computed) - no USGS data available for Polycarbonate
Smartphone,Display Module (OLED),0.95,"Essential for user interface, universally present as a separate procured unit in all smartphones.",Silver,0.65,"Used as cathode electrode material in OLEDs; aluminum and other conductive metals can sometimes substitute, lowering confidence.",710610,MEXICO,METRIC TONS,6400.0,24.62,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Display Module (OLED),0.95,"Essential for user interface, universally present as a separate procured unit in all smartphones.",Silver,0.65,"Used as cathode electrode material in OLEDs; aluminum and other conductive metals can sometimes substitute, lowering confidence.",710610,CHINA,METRIC TONS,3400.0,13.08,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Display Module (OLED),0.95,"Essential for user interface, universally present as a separate procured unit in all smartphones.",Silver,0.65,"Used as cathode electrode material in OLEDs; aluminum and other conductive metals can sometimes substitute, lowering confidence.",710610,PERU,METRIC TONS,3100.0,11.92,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Display Module (OLED),0.95,"Essential for user interface, universally present as a separate procured unit in all smartphones.",Silver,0.65,"Used as cathode electrode material in OLEDs; aluminum and other conductive metals can sometimes substitute, lowering confidence.",710610,OTHER,METRIC TONS,3000.0,11.54,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Display Module (OLED),0.95,"Essential for user interface, universally present as a separate procured unit in all smartphones.",Silver,0.65,"Used as cathode electrode material in OLEDs; aluminum and other conductive metals can sometimes substitute, lowering confidence.",710610,CHILE,METRIC TONS,1400.0,5.38,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Battery Pack (Lithium-ion),0.95,"Critical for portable power, always a distinct replaceable component with a separate supply chain.",Lithium,0.95,"Primary energy storage element in lithium-ion chemistry, essential for battery function with no commercial alternatives.",280520,AUSTRALIA,METRIC TONS,86000.0,47.78,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Battery Pack (Lithium-ion),0.95,"Critical for portable power, always a distinct replaceable component with a separate supply chain.",Lithium,0.95,"Primary energy storage element in lithium-ion chemistry, essential for battery function with no commercial alternatives.",280520,CHILE,METRIC TONS,44000.0,24.44,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Battery Pack (Lithium-ion),0.95,"Critical for portable power, always a distinct replaceable component with a separate supply chain.",Lithium,0.95,"Primary energy storage element in lithium-ion chemistry, essential for battery function with no commercial alternatives.",280520,CHINA,METRIC TONS,33000.0,18.33,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Battery Pack (Lithium-ion),0.95,"Critical for portable power, always a distinct replaceable component with a separate supply chain.",Lithium,0.95,"Primary energy storage element in lithium-ion chemistry, essential for battery function with no commercial alternatives.",280520,ARGENTINA,METRIC TONS,9600.0,5.33,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Battery Pack (Lithium-ion),0.95,"Critical for portable power, always a distinct replaceable component with a separate supply chain.",Lithium,0.95,"Primary energy storage element in lithium-ion chemistry, essential for battery function with no commercial alternatives.",280520,BRAZIL,METRIC TONS,4900.0,2.72,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Battery Pack (Lithium-ion),0.95,"Critical for portable power, always a distinct replaceable component with a separate supply chain.",Cobalt,0.85,Cathode material providing high energy density; standard in many lithium-ion batteries though some use alternatives.,810510,CONGO,METRIC TONS,170000.0,73.91,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Battery Pack (Lithium-ion),0.95,"Critical for portable power, always a distinct replaceable component with a separate supply chain.",Cobalt,0.85,Cathode material providing high energy density; standard in many lithium-ion batteries though some use alternatives.,810510,INDONESIA,METRIC TONS,17000.0,7.39,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Battery Pack (Lithium-ion),0.95,"Critical for portable power, always a distinct replaceable component with a separate supply chain.",Cobalt,0.85,Cathode material providing high energy density; standard in many lithium-ion batteries though some use alternatives.,810510,RUSSIA,METRIC TONS,8800.0,3.83,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Battery Pack (Lithium-ion),0.95,"Critical for portable power, always a distinct replaceable component with a separate supply chain.",Cobalt,0.85,Cathode material providing high energy density; standard in many lithium-ion batteries though some use alternatives.,810510,OTHER,METRIC TONS,6600.0,2.87,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Battery Pack (Lithium-ion),0.95,"Critical for portable power, always a distinct replaceable component with a separate supply chain.",Cobalt,0.85,Cathode material providing high energy density; standard in many lithium-ion batteries though some use alternatives.,810510,AUSTRALIA,METRIC TONS,4600.0,2.0,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Battery Pack (Lithium-ion),0.95,"Critical for portable power, always a distinct replaceable component with a separate supply chain.",Nickel,0.8,Common cathode metal to improve capacity and stability; widely used with some design variations.,750110,INDONESIA,METRIC TONS,1800000.0,50.0,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Battery Pack (Lithium-ion),0.95,"Critical for portable power, always a distinct replaceable component with a separate supply chain.",Nickel,0.8,Common cathode metal to improve capacity and stability; widely used with some design variations.,750110,PHILIPPINES,METRIC TONS,400000.0,11.11,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Battery Pack (Lithium-ion),0.95,"Critical for portable power, always a distinct replaceable component with a separate supply chain.",Nickel,0.8,Common cathode metal to improve capacity and stability; widely used with some design variations.,750110,OTHER,METRIC TONS,380000.0,10.56,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Battery Pack (Lithium-ion),0.95,"Critical for portable power, always a distinct replaceable component with a separate supply chain.",Nickel,0.8,Common cathode metal to improve capacity and stability; widely used with some design variations.,750110,NEW CALEDONIA,METRIC TONS,230000.0,6.39,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Battery Pack (Lithium-ion),0.95,"Critical for portable power, always a distinct replaceable component with a separate supply chain.",Nickel,0.8,Common cathode metal to improve capacity and stability; widely used with some design variations.,750110,RUSSIA,METRIC TONS,200000.0,5.56,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Battery Pack (Lithium-ion),0.95,"Critical for portable power, always a distinct replaceable component with a separate supply chain.",Copper,0.9,"Essential electrical conductor for current collectors and internal wiring, universal across battery designs.",740100,CHINA,THOUSAND METRIC TONS,1700.0,3.47,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Battery Pack (Lithium-ion),0.95,"Critical for portable power, always a distinct replaceable component with a separate supply chain.",Copper,0.9,"Essential electrical conductor for current collectors and internal wiring, universal across battery designs.",740100,CHILE,THOUSAND METRIC TONS,5000.0,10.2,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Battery Pack (Lithium-ion),0.95,"Critical for portable power, always a distinct replaceable component with a separate supply chain.",Copper,0.9,"Essential electrical conductor for current collectors and internal wiring, universal across battery designs.",740100,OTHER,THOUSAND METRIC TONS,3100.0,6.33,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Battery Pack (Lithium-ion),0.95,"Critical for portable power, always a distinct replaceable component with a separate supply chain.",Copper,0.9,"Essential electrical conductor for current collectors and internal wiring, universal across battery designs.",740100,CONGO,THOUSAND METRIC TONS,2500.0,5.1,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Battery Pack (Lithium-ion),0.95,"Critical for portable power, always a distinct replaceable component with a separate supply chain.",Copper,0.9,"Essential electrical conductor for current collectors and internal wiring, universal across battery designs.",740100,PERU,THOUSAND METRIC TONS,2600.0,5.31,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Battery Pack (Lithium-ion),0.95,"Critical for portable power, always a distinct replaceable component with a separate supply chain.",Aluminum,0.85,Used in casings and cathode current collectors; industry standard with occasional steel alternatives.,280300,CHINA,THOUSAND METRIC TONS,41000.0,58.57,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Battery Pack (Lithium-ion),0.95,"Critical for portable power, always a distinct replaceable component with a separate supply chain.",Aluminum,0.85,Used in casings and cathode current collectors; industry standard with occasional steel alternatives.,280300,OTHER,THOUSAND METRIC TONS,7000.0,10.0,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Battery Pack (Lithium-ion),0.95,"Critical for portable power, always a distinct replaceable component with a separate supply chain.",Aluminum,0.85,Used in casings and cathode current collectors; industry standard with occasional steel alternatives.,280300,INDIA,THOUSAND METRIC TONS,4100.0,5.86,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Battery Pack (Lithium-ion),0.95,"Critical for portable power, always a distinct replaceable component with a separate supply chain.",Aluminum,0.85,Used in casings and cathode current collectors; industry standard with occasional steel alternatives.,280300,RUSSIA,THOUSAND METRIC TONS,3800.0,5.43,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
