technology,component,component_confidence,component_reasoning,material,material_confidence,material_reasoning,hs_code,country,meas_unit,amount,percentage,country_confidence,country_reasoning
Smartphone,Oled Display Module,0.96,Unanimous support from all agents with very high confidence (average 0.95). Critical for user interface and display.,Glass,0.95,"Provides structural support and optical clarity as the substrate in the display, universally essential in OLED modules.",700800,China,metric tons,0.0,63.0,0.95,LLM fallback cache (previously computed) - no USGS data available for Glass
Smartphone,Oled Display Module,0.96,Unanimous support from all agents with very high confidence (average 0.95). Critical for user interface and display.,Glass,0.95,"Provides structural support and optical clarity as the substrate in the display, universally essential in OLED modules.",700800,United States,metric tons,0.0,12.0,0.9,LLM fallback cache (previously computed) - no USGS data available for Glass
Smartphone,Oled Display Module,0.96,Unanimous support from all agents with very high confidence (average 0.95). Critical for user interface and display.,Glass,0.95,"Provides structural support and optical clarity as the substrate in the display, universally essential in OLED modules.",700800,Germany,metric tons,0.0,7.0,0.85,LLM fallback cache (previously computed) - no USGS data available for Glass
Smartphone,Oled Display Module,0.96,Unanimous support from all agents with very high confidence (average 0.95). Critical for user interface and display.,Glass,0.95,"Provides structural support and optical clarity as the substrate in the display, universally essential in OLED modules.",700800,India,metric tons,0.0,6.0,0.8,LLM fallback cache (previously computed) - no USGS data available for Glass
Smartphone,Oled Display Module,0.96,Unanimous support from all agents with very high confidence (average 0.95). Critical for user interface and display.,Glass,0.95,"Provides structural support and optical clarity as the substrate in the display, universally essential in OLED modules.",700800,Japan,metric tons,0.0,5.0,0.8,LLM fallback cache (previously computed) - no USGS data available for Glass
Smartphone,Oled Display Module,0.96,Unanimous support from all agents with very high confidence (average 0.95). Critical for user interface and display.,Indium,0.9,"Key component in indium tin oxide for transparent conductive layers, standard in display technology though alternatives exist.",811299,CHINA,METRIC TONS,650.0,65.66,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Oled Display Module,0.96,Unanimous support from all agents with very high confidence (average 0.95). Critical for user interface and display.,Indium,0.9,"Key component in indium tin oxide for transparent conductive layers, standard in display technology though alternatives exist.",811299,"KOREA, REPUBLIC OF",METRIC TONS,200.0,20.2,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Oled Display Module,0.96,Unanimous support from all agents with very high confidence (average 0.95). Critical for user interface and display.,Indium,0.9,"Key component in indium tin oxide for transparent conductive layers, standard in display technology though alternatives exist.",811299,JAPAN,METRIC TONS,64.0,6.46,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Oled Display Module,0.96,Unanimous support from all agents with very high confidence (average 0.95). Critical for user interface and display.,Indium,0.9,"Key component in indium tin oxide for transparent conductive layers, standard in display technology though alternatives exist.",811299,CANADA,METRIC TONS,37.0,3.74,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Oled Display Module,0.96,Unanimous support from all agents with very high confidence (average 0.95). Critical for user interface and display.,Indium,0.9,"Key component in indium tin oxide for transparent conductive layers, standard in display technology though alternatives exist.",811299,BELGIUM,METRIC TONS,18.0,1.82,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Oled Display Module,0.96,Unanimous support from all agents with very high confidence (average 0.95). Critical for user interface and display.,Aluminum,0.85,"Used as cathode electrode or reflective layers within OLED layers, common but some substitution possible.",280300,CHINA,THOUSAND METRIC TONS,41000.0,58.57,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Oled Display Module,0.96,Unanimous support from all agents with very high confidence (average 0.95). Critical for user interface and display.,Aluminum,0.85,"Used as cathode electrode or reflective layers within OLED layers, common but some substitution possible.",280300,OTHER,THOUSAND METRIC TONS,7000.0,10.0,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Oled Display Module,0.96,Unanimous support from all agents with very high confidence (average 0.95). Critical for user interface and display.,Aluminum,0.85,"Used as cathode electrode or reflective layers within OLED layers, common but some substitution possible.",280300,INDIA,THOUSAND METRIC TONS,4100.0,5.86,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Oled Display Module,0.96,Unanimous support from all agents with very high confidence (average 0.95). Critical for user interface and display.,Aluminum,0.85,"Used as cathode electrode or reflective layers within OLED layers, common but some substitution possible.",280300,RUSSIA,THOUSAND METRIC TONS,3800.0,5.43,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Oled Display Module,0.96,Unanimous support from all agents with very high confidence (average 0.95). Critical for user interface and display.,Aluminum,0.85,"Used as cathode electrode or reflective layers within OLED layers, common but some substitution possible.",280300,CANADA,THOUSAND METRIC TONS,3000.0,4.29,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Camera Device,0.92,Strong consensus with 5 agents supporting it and high average confidence of 0.90. Essential for smartphone functionality.,Silicon,0.98,"Fundamental semiconductor material for image sensors, absolutely essential for camera operation.",280469,CHINA,THOUSAND METRIC TONS,3600.0,40.0,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Camera Device,0.92,Strong consensus with 5 agents supporting it and high average confidence of 0.90. Essential for smartphone functionality.,Silicon,0.98,"Fundamental semiconductor material for image sensors, absolutely essential for camera operation.",280469,RUSSIA,THOUSAND METRIC TONS,570.0,6.33,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Camera Device,0.92,Strong consensus with 5 agents supporting it and high average confidence of 0.90. Essential for smartphone functionality.,Silicon,0.98,"Fundamental semiconductor material for image sensors, absolutely essential for camera operation.",280469,BRAZIL,THOUSAND METRIC TONS,190.0,2.11,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Camera Device,0.92,Strong consensus with 5 agents supporting it and high average confidence of 0.90. Essential for smartphone functionality.,Silicon,0.98,"Fundamental semiconductor material for image sensors, absolutely essential for camera operation.",280469,NORWAY,THOUSAND METRIC TONS,200.0,2.22,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Camera Device,0.92,Strong consensus with 5 agents supporting it and high average confidence of 0.90. Essential for smartphone functionality.,Silicon,0.98,"Fundamental semiconductor material for image sensors, absolutely essential for camera operation.",280469,OTHER,THOUSAND METRIC TONS,100.0,1.11,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Camera Device,0.92,Strong consensus with 5 agents supporting it and high average confidence of 0.90. Essential for smartphone functionality.,Glass,0.9,"Lens elements and protective covers require optical-grade glass, very commonly used.",700800,China,metric tons,0.0,63.0,0.95,LLM fallback cache (previously computed) - no USGS data available for Glass
Smartphone,Camera Device,0.92,Strong consensus with 5 agents supporting it and high average confidence of 0.90. Essential for smartphone functionality.,Glass,0.9,"Lens elements and protective covers require optical-grade glass, very commonly used.",700800,United States,metric tons,0.0,12.0,0.9,LLM fallback cache (previously computed) - no USGS data available for Glass
Smartphone,Camera Device,0.92,Strong consensus with 5 agents supporting it and high average confidence of 0.90. Essential for smartphone functionality.,Glass,0.9,"Lens elements and protective covers require optical-grade glass, very commonly used.",700800,Germany,metric tons,0.0,7.0,0.85,LLM fallback cache (previously computed) - no USGS data available for Glass
Smartphone,Camera Device,0.92,Strong consensus with 5 agents supporting it and high average confidence of 0.90. Essential for smartphone functionality.,Glass,0.9,"Lens elements and protective covers require optical-grade glass, very commonly used.",700800,India,metric tons,0.0,6.0,0.8,LLM fallback cache (previously computed) - no USGS data available for Glass
Smartphone,Camera Device,0.92,Strong consensus with 5 agents supporting it and high average confidence of 0.90. Essential for smartphone functionality.,Glass,0.9,"Lens elements and protective covers require optical-grade glass, very commonly used.",700800,Japan,metric tons,0.0,5.0,0.8,LLM fallback cache (previously computed) - no USGS data available for Glass
Smartphone,Camera Device,0.92,Strong consensus with 5 agents supporting it and high average confidence of 0.90. Essential for smartphone functionality.,Copper,0.85,"Used for electrical interconnects and wiring, universal electrical conductor with high confidence.",740100,CHINA,THOUSAND METRIC TONS,1700.0,3.47,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Camera Device,0.92,Strong consensus with 5 agents supporting it and high average confidence of 0.90. Essential for smartphone functionality.,Copper,0.85,"Used for electrical interconnects and wiring, universal electrical conductor with high confidence.",740100,CHILE,THOUSAND METRIC TONS,5000.0,10.2,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Camera Device,0.92,Strong consensus with 5 agents supporting it and high average confidence of 0.90. Essential for smartphone functionality.,Copper,0.85,"Used for electrical interconnects and wiring, universal electrical conductor with high confidence.",740100,OTHER,THOUSAND METRIC TONS,3100.0,6.33,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Camera Device,0.92,Strong consensus with 5 agents supporting it and high average confidence of 0.90. Essential for smartphone functionality.,Copper,0.85,"Used for electrical interconnects and wiring, universal electrical conductor with high confidence.",740100,CONGO,THOUSAND METRIC TONS,2500.0,5.1,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Camera Device,0.92,Strong consensus with 5 agents supporting it and high average confidence of 0.90. Essential for smartphone functionality.,Copper,0.85,"Used for electrical interconnects and wiring, universal electrical conductor with high confidence.",740100,PERU,THOUSAND METRIC TONS,2600.0,5.31,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Camera Device,0.92,Strong consensus with 5 agents supporting it and high average confidence of 0.90. Essential for smartphone functionality.,Aluminum,0.8,"Structural housing and heat sinking, very commonly used but alternatives exist.",280300,CHINA,THOUSAND METRIC TONS,41000.0,58.57,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Camera Device,0.92,Strong consensus with 5 agents supporting it and high average confidence of 0.90. Essential for smartphone functionality.,Aluminum,0.8,"Structural housing and heat sinking, very commonly used but alternatives exist.",280300,OTHER,THOUSAND METRIC TONS,7000.0,10.0,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Camera Device,0.92,Strong consensus with 5 agents supporting it and high average confidence of 0.90. Essential for smartphone functionality.,Aluminum,0.8,"Structural housing and heat sinking, very commonly used but alternatives exist.",280300,INDIA,THOUSAND METRIC TONS,4100.0,5.86,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Camera Device,0.92,Strong consensus with 5 agents supporting it and high average confidence of 0.90. Essential for smartphone functionality.,Aluminum,0.8,"Structural housing and heat sinking, very commonly used but alternatives exist.",280300,RUSSIA,THOUSAND METRIC TONS,3800.0,5.43,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Camera Device,0.92,Strong consensus with 5 agents supporting it and high average confidence of 0.90. Essential for smartphone functionality.,Aluminum,0.8,"Structural housing and heat sinking, very commonly used but alternatives exist.",280300,CANADA,THOUSAND METRIC TONS,3000.0,4.29,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
