technology,component,component_confidence,component_reasoning,material,material_confidence,material_reasoning,hs_code,country,meas_unit,amount,percentage,country_confidence,country_reasoning
Smartphone,Display Module,0.98,"There is strong consensus from multiple agents (Agent1, Agent2) with an average confidence of 0.95. This makes it a well-supported primary component.",Glass,0.95,Round 3 refinement with peer support: 2,700800,China,metric tons,29006000000.0,37.88,0.86,Multi-agent debate consensus
Smartphone,Display Module,0.98,"There is strong consensus from multiple agents (Agent1, Agent2) with an average confidence of 0.95. This makes it a well-supported primary component.",Glass,0.95,Round 3 refinement with peer support: 2,700800,Germany,metric tons,8783333.5,9.25,0.8,Multi-agent debate consensus
Smartphone,Display Module,0.98,"There is strong consensus from multiple agents (Agent1, Agent2) with an average confidence of 0.95. This makes it a well-supported primary component.",Glass,0.95,Round 3 refinement with peer support: 2,700800,Italy,metric tons,7550000.0,7.62,0.825,Multi-agent debate consensus
Smartphone,Display Module,0.98,"There is strong consensus from multiple agents (Agent1, Agent2) with an average confidence of 0.95. This makes it a well-supported primary component.",Glass,0.95,Round 3 refinement with peer support: 2,700800,United States,metric tons,6862500.0,10.5,0.785,Multi-agent debate consensus
Smartphone,Display Module,0.98,"There is strong consensus from multiple agents (Agent1, Agent2) with an average confidence of 0.95. This makes it a well-supported primary component.",Glass,0.95,Round 3 refinement with peer support: 2,700800,Japan,metric tons,6250000.0,5.88,0.81,Multi-agent debate consensus
Smartphone,Display Module,0.98,"There is strong consensus from multiple agents (Agent1, Agent2) with an average confidence of 0.95. This makes it a well-supported primary component.",Indium,0.883,Round 3 refinement with peer support: 2,811299,CHINA,METRIC TONS,650.0,65.66,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Display Module,0.98,"There is strong consensus from multiple agents (Agent1, Agent2) with an average confidence of 0.95. This makes it a well-supported primary component.",Indium,0.883,Round 3 refinement with peer support: 2,811299,"KOREA, REPUBLIC OF",METRIC TONS,200.0,20.2,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Display Module,0.98,"There is strong consensus from multiple agents (Agent1, Agent2) with an average confidence of 0.95. This makes it a well-supported primary component.",Indium,0.883,Round 3 refinement with peer support: 2,811299,JAPAN,METRIC TONS,64.0,6.46,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Display Module,0.98,"There is strong consensus from multiple agents (Agent1, Agent2) with an average confidence of 0.95. This makes it a well-supported primary component.",Indium,0.883,Round 3 refinement with peer support: 2,811299,CANADA,METRIC TONS,37.0,3.74,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Display Module,0.98,"There is strong consensus from multiple agents (Agent1, Agent2) with an average confidence of 0.95. This makes it a well-supported primary component.",Indium,0.883,Round 3 refinement with peer support: 2,811299,BELGIUM,METRIC TONS,18.0,1.82,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Battery,0.98,"The battery is a primary component in a smartphone as it powers the entire device. The majority of agents agreed on this component, and it is an industry standard.",Copper,0.95,Round 3 refinement with peer support: 2,740100,CHINA,THOUSAND METRIC TONS,1700.0,3.47,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Battery,0.98,"The battery is a primary component in a smartphone as it powers the entire device. The majority of agents agreed on this component, and it is an industry standard.",Copper,0.95,Round 3 refinement with peer support: 2,740100,CHILE,THOUSAND METRIC TONS,5000.0,10.2,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Battery,0.98,"The battery is a primary component in a smartphone as it powers the entire device. The majority of agents agreed on this component, and it is an industry standard.",Copper,0.95,Round 3 refinement with peer support: 2,740100,OTHER,THOUSAND METRIC TONS,3100.0,6.33,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Battery,0.98,"The battery is a primary component in a smartphone as it powers the entire device. The majority of agents agreed on this component, and it is an industry standard.",Copper,0.95,Round 3 refinement with peer support: 2,740100,CONGO,THOUSAND METRIC TONS,2500.0,5.1,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Battery,0.98,"The battery is a primary component in a smartphone as it powers the entire device. The majority of agents agreed on this component, and it is an industry standard.",Copper,0.95,Round 3 refinement with peer support: 2,740100,PERU,THOUSAND METRIC TONS,2600.0,5.31,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Battery,0.98,"The battery is a primary component in a smartphone as it powers the entire device. The majority of agents agreed on this component, and it is an industry standard.",Lithium,0.95,Round 3 refinement with peer support: 2,280520,AUSTRALIA,METRIC TONS,86000.0,47.78,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Battery,0.98,"The battery is a primary component in a smartphone as it powers the entire device. The majority of agents agreed on this component, and it is an industry standard.",Lithium,0.95,Round 3 refinement with peer support: 2,280520,CHILE,METRIC TONS,44000.0,24.44,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Battery,0.98,"The battery is a primary component in a smartphone as it powers the entire device. The majority of agents agreed on this component, and it is an industry standard.",Lithium,0.95,Round 3 refinement with peer support: 2,280520,CHINA,METRIC TONS,33000.0,18.33,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Battery,0.98,"The battery is a primary component in a smartphone as it powers the entire device. The majority of agents agreed on this component, and it is an industry standard.",Lithium,0.95,Round 3 refinement with peer support: 2,280520,ARGENTINA,METRIC TONS,9600.0,5.33,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Battery,0.98,"The battery is a primary component in a smartphone as it powers the entire device. The majority of agents agreed on this component, and it is an industry standard.",Lithium,0.95,Round 3 refinement with peer support: 2,280520,BRAZIL,METRIC TONS,4900.0,2.72,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Battery,0.98,"The battery is a primary component in a smartphone as it powers the entire device. The majority of agents agreed on this component, and it is an industry standard.",Nickel,0.85,Round 3 refinement with peer support: 1,750110,INDONESIA,METRIC TONS,1800000.0,50.0,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Battery,0.98,"The battery is a primary component in a smartphone as it powers the entire device. The majority of agents agreed on this component, and it is an industry standard.",Nickel,0.85,Round 3 refinement with peer support: 1,750110,PHILIPPINES,METRIC TONS,400000.0,11.11,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Battery,0.98,"The battery is a primary component in a smartphone as it powers the entire device. The majority of agents agreed on this component, and it is an industry standard.",Nickel,0.85,Round 3 refinement with peer support: 1,750110,OTHER,METRIC TONS,380000.0,10.56,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
