technology,component,component_confidence,component_reasoning,material,material_confidence,material_reasoning,hs_code,country,meas_unit,amount,percentage,country_confidence,country_reasoning
Smartphone,Display Module (OLED),0.95,"Essential for user interface, universally present as a separate procured unit in all smartphones",Aluminum,0.9,"Casing and backplate material, standard in display construction.",280300,CHINA,THOUSAND METRIC TONS,41000.0,58.57,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Display Module (OLED),0.95,"Essential for user interface, universally present as a separate procured unit in all smartphones",Aluminum,0.9,"Casing and backplate material, standard in display construction.",280300,OTHER,THOUSAND METRIC TONS,7000.0,10.0,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Display Module (OLED),0.95,"Essential for user interface, universally present as a separate procured unit in all smartphones",Aluminum,0.9,"Casing and backplate material, standard in display construction.",280300,INDIA,THOUSAND METRIC TONS,4100.0,5.86,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Display Module (OLED),0.95,"Essential for user interface, universally present as a separate procured unit in all smartphones",Aluminum,0.9,"Casing and backplate material, standard in display construction.",280300,RUSSIA,THOUSAND METRIC TONS,3800.0,5.43,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Display Module (OLED),0.95,"Essential for user interface, universally present as a separate procured unit in all smartphones",Aluminum,0.9,"Casing and backplate material, standard in display construction.",280300,CANADA,THOUSAND METRIC TONS,3000.0,4.29,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Display Module (OLED),0.95,"Essential for user interface, universally present as a separate procured unit in all smartphones",Acrylic,0.92,Commonly used in flexible OLED displays as protective layers.,390690,China,metric tons,1722428.281333333,39.0,0.867,LLM fallback cache (previously computed) - no USGS data available for Acrylic
Smartphone,Display Module (OLED),0.95,"Essential for user interface, universally present as a separate procured unit in all smartphones",Acrylic,0.92,Commonly used in flexible OLED displays as protective layers.,390690,South Korea,metric tons,657188.608,17.08,0.817,LLM fallback cache (previously computed) - no USGS data available for Acrylic
Smartphone,Display Module (OLED),0.95,"Essential for user interface, universally present as a separate procured unit in all smartphones",Acrylic,0.92,Commonly used in flexible OLED displays as protective layers.,390690,Japan,metric tons,643398.12,14.61,0.75,LLM fallback cache (previously computed) - no USGS data available for Acrylic
Smartphone,Display Module (OLED),0.95,"Essential for user interface, universally present as a separate procured unit in all smartphones",Acrylic,0.92,Commonly used in flexible OLED displays as protective layers.,390690,United States,metric tons,210479.68166666667,4.18,0.65,LLM fallback cache (previously computed) - no USGS data available for Acrylic
Smartphone,Display Module (OLED),0.95,"Essential for user interface, universally present as a separate procured unit in all smartphones",Acrylic,0.92,Commonly used in flexible OLED displays as protective layers.,390690,Taiwan,metric tons,295069.31233333336,9.2,0.717,LLM fallback cache (previously computed) - no USGS data available for Acrylic
