technology,component,component_confidence,component_reasoning,material,material_confidence,material_reasoning,hs_code,country,meas_unit,amount,percentage,country_confidence,country_reasoning
Smartphone,Display Module (OLED),0.95,"Essential for user interface, universally present as a separate procured unit in all smartphones",Glass,0.95,Substrate providing structural support and optical clarity; industry standard in rigid OLED displays,700800,China,metric tons,154933333.33333334,41.67,0.84,LLM fallback cache (previously computed) - no USGS data available for Glass
Smartphone,Display Module (OLED),0.95,"Essential for user interface, universally present as a separate procured unit in all smartphones",Glass,0.95,Substrate providing structural support and optical clarity; industry standard in rigid OLED displays,700800,United States,metric tons,118866666.66666667,19.67,0.853,LLM fallback cache (previously computed) - no USGS data available for Glass
Smartphone,Display Module (OLED),0.95,"Essential for user interface, universally present as a separate procured unit in all smartphones",Glass,0.95,Substrate providing structural support and optical clarity; industry standard in rigid OLED displays,700800,India,metric tons,51666666.666666664,12.33,0.893,LLM fallback cache (previously computed) - no USGS data available for Glass
Smartphone,Display Module (OLED),0.95,"Essential for user interface, universally present as a separate procured unit in all smartphones",Glass,0.95,Substrate providing structural support and optical clarity; industry standard in rigid OLED displays,700800,Germany,metric tons,20900000.0,5.67,0.82,LLM fallback cache (previously computed) - no USGS data available for Glass
Smartphone,Display Module (OLED),0.95,"Essential for user interface, universally present as a separate procured unit in all smartphones",Glass,0.95,Substrate providing structural support and optical clarity; industry standard in rigid OLED displays,700800,Japan,metric tons,40350000.0,5.83,0.76,LLM fallback cache (previously computed) - no USGS data available for Glass
Smartphone,Display Module (OLED),0.95,"Essential for user interface, universally present as a separate procured unit in all smartphones",Indium,0.9,Key component of ITO (indium tin oxide) transparent conductor for electrodes and circuit paths,811299,CHINA,METRIC TONS,650.0,65.66,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Display Module (OLED),0.95,"Essential for user interface, universally present as a separate procured unit in all smartphones",Indium,0.9,Key component of ITO (indium tin oxide) transparent conductor for electrodes and circuit paths,811299,"KOREA, REPUBLIC OF",METRIC TONS,200.0,20.2,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Display Module (OLED),0.95,"Essential for user interface, universally present as a separate procured unit in all smartphones",Indium,0.9,Key component of ITO (indium tin oxide) transparent conductor for electrodes and circuit paths,811299,JAPAN,METRIC TONS,64.0,6.46,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Display Module (OLED),0.95,"Essential for user interface, universally present as a separate procured unit in all smartphones",Indium,0.9,Key component of ITO (indium tin oxide) transparent conductor for electrodes and circuit paths,811299,CANADA,METRIC TONS,37.0,3.74,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Display Module (OLED),0.95,"Essential for user interface, universally present as a separate procured unit in all smartphones",Indium,0.9,Key component of ITO (indium tin oxide) transparent conductor for electrodes and circuit paths,811299,BELGIUM,METRIC TONS,18.0,1.82,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Battery Pack (Li-ion),0.95,"Critical for portable power, always a distinct replaceable component with separate supply chain",Lithium,0.95,Primary energy storage element in lithium-ion chemistry; essential for battery function with no viable alternatives at commercial scale,280520,AUSTRALIA,METRIC TONS,86000.0,47.78,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Battery Pack (Li-ion),0.95,"Critical for portable power, always a distinct replaceable component with separate supply chain",Lithium,0.95,Primary energy storage element in lithium-ion chemistry; essential for battery function with no viable alternatives at commercial scale,280520,CHILE,METRIC TONS,44000.0,24.44,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Battery Pack (Li-ion),0.95,"Critical for portable power, always a distinct replaceable component with separate supply chain",Lithium,0.95,Primary energy storage element in lithium-ion chemistry; essential for battery function with no viable alternatives at commercial scale,280520,CHINA,METRIC TONS,33000.0,18.33,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Battery Pack (Li-ion),0.95,"Critical for portable power, always a distinct replaceable component with separate supply chain",Lithium,0.95,Primary energy storage element in lithium-ion chemistry; essential for battery function with no viable alternatives at commercial scale,280520,ARGENTINA,METRIC TONS,9600.0,5.33,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Battery Pack (Li-ion),0.95,"Critical for portable power, always a distinct replaceable component with separate supply chain",Lithium,0.95,Primary energy storage element in lithium-ion chemistry; essential for battery function with no viable alternatives at commercial scale,280520,BRAZIL,METRIC TONS,4900.0,2.72,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Battery Pack (Li-ion),0.95,"Critical for portable power, always a distinct replaceable component with separate supply chain",Graphite,0.85,Anode material critical for lithium intercalation; universal in commercial batteries though alternatives like silicon and tin may be used,380110,CHINA,METRIC TONS,1230000.0,76.88,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Battery Pack (Li-ion),0.95,"Critical for portable power, always a distinct replaceable component with separate supply chain",Graphite,0.85,Anode material critical for lithium intercalation; universal in commercial batteries though alternatives like silicon and tin may be used,380110,MADAGASCAR,METRIC TONS,100000.0,6.25,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Battery Pack (Li-ion),0.95,"Critical for portable power, always a distinct replaceable component with separate supply chain",Graphite,0.85,Anode material critical for lithium intercalation; universal in commercial batteries though alternatives like silicon and tin may be used,380110,MOZAMBIQUE,METRIC TONS,96000.0,6.0,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Battery Pack (Li-ion),0.95,"Critical for portable power, always a distinct replaceable component with separate supply chain",Graphite,0.85,Anode material critical for lithium intercalation; universal in commercial batteries though alternatives like silicon and tin may be used,380110,BRAZIL,METRIC TONS,73000.0,4.56,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Battery Pack (Li-ion),0.95,"Critical for portable power, always a distinct replaceable component with separate supply chain",Graphite,0.85,Anode material critical for lithium intercalation; universal in commercial batteries though alternatives like silicon and tin may be used,380110,"KOREA, REPUBLIC OF",METRIC TONS,27000.0,1.69,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Main Circuit Board (PCB),0.9,"Core electronics platform, standard across all designs though specific implementation varies",Polyethylene terephthalate,0.95,Common base substrate material for PCBs providing chemical resistance and dielectric properties,390760,China,metric tons,0.0,35.0,0.95,LLM fallback cache (previously computed) - no USGS data available for Polyethylene terephthalate
Smartphone,Main Circuit Board (PCB),0.9,"Core electronics platform, standard across all designs though specific implementation varies",Polyethylene terephthalate,0.95,Common base substrate material for PCBs providing chemical resistance and dielectric properties,390760,Saudi Arabia,metric tons,0.0,17.0,0.9,LLM fallback cache (previously computed) - no USGS data available for Polyethylene terephthalate
Smartphone,Main Circuit Board (PCB),0.9,"Core electronics platform, standard across all designs though specific implementation varies",Polyethylene terephthalate,0.95,Common base substrate material for PCBs providing chemical resistance and dielectric properties,390760,South Korea,metric tons,0.0,15.0,0.85,LLM fallback cache (previously computed) - no USGS data available for Polyethylene terephthalate
Smartphone,Main Circuit Board (PCB),0.9,"Core electronics platform, standard across all designs though specific implementation varies",Polyethylene terephthalate,0.95,Common base substrate material for PCBs providing chemical resistance and dielectric properties,390760,Turkey,metric tons,0.0,12.0,0.8,LLM fallback cache (previously computed) - no USGS data available for Polyethylene terephthalate
Smartphone,Main Circuit Board (PCB),0.9,"Core electronics platform, standard across all designs though specific implementation varies",Polyethylene terephthalate,0.95,Common base substrate material for PCBs providing chemical resistance and dielectric properties,390760,United States,metric tons,0.0,10.0,0.75,LLM fallback cache (previously computed) - no USGS data available for Polyethylene terephthalate
Smartphone,Main Circuit Board (PCB),0.9,"Core electronics platform, standard across all designs though specific implementation varies",Copper,0.9,Primary conductor used in printed circuit traces for signal and power routing; used across all electronic devices,740100,CHINA,THOUSAND METRIC TONS,1700.0,3.47,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Main Circuit Board (PCB),0.9,"Core electronics platform, standard across all designs though specific implementation varies",Copper,0.9,Primary conductor used in printed circuit traces for signal and power routing; used across all electronic devices,740100,CHILE,THOUSAND METRIC TONS,5000.0,10.2,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Main Circuit Board (PCB),0.9,"Core electronics platform, standard across all designs though specific implementation varies",Copper,0.9,Primary conductor used in printed circuit traces for signal and power routing; used across all electronic devices,740100,OTHER,THOUSAND METRIC TONS,3100.0,6.33,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Main Circuit Board (PCB),0.9,"Core electronics platform, standard across all designs though specific implementation varies",Copper,0.9,Primary conductor used in printed circuit traces for signal and power routing; used across all electronic devices,740100,CONGO,THOUSAND METRIC TONS,2500.0,5.1,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Main Circuit Board (PCB),0.9,"Core electronics platform, standard across all designs though specific implementation varies",Copper,0.9,Primary conductor used in printed circuit traces for signal and power routing; used across all electronic devices,740100,PERU,THOUSAND METRIC TONS,2600.0,5.31,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Camera Module,0.9,"Standard feature in all modern smartphones, procured as complete assembly",Glass,0.85,High quality optical lenses for clarity and focus control,700800,China,metric tons,154933333.33333334,41.67,0.84,LLM fallback cache (previously computed) - no USGS data available for Glass
Smartphone,Camera Module,0.9,"Standard feature in all modern smartphones, procured as complete assembly",Glass,0.85,High quality optical lenses for clarity and focus control,700800,United States,metric tons,118866666.66666667,19.67,0.853,LLM fallback cache (previously computed) - no USGS data available for Glass
Smartphone,Camera Module,0.9,"Standard feature in all modern smartphones, procured as complete assembly",Glass,0.85,High quality optical lenses for clarity and focus control,700800,India,metric tons,51666666.666666664,12.33,0.893,LLM fallback cache (previously computed) - no USGS data available for Glass
Smartphone,Camera Module,0.9,"Standard feature in all modern smartphones, procured as complete assembly",Glass,0.85,High quality optical lenses for clarity and focus control,700800,Germany,metric tons,20900000.0,5.67,0.82,LLM fallback cache (previously computed) - no USGS data available for Glass
Smartphone,Camera Module,0.9,"Standard feature in all modern smartphones, procured as complete assembly",Glass,0.85,High quality optical lenses for clarity and focus control,700800,Japan,metric tons,40350000.0,5.83,0.76,LLM fallback cache (previously computed) - no USGS data available for Glass
